leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label,edge_NOTEARS__asset_liabilities__rect_turn,edge_NOTEARS__debt_ratio__leverage_ratio,edge_NOTEARS__debt_ratio__asset_liabilities,edge_NOTEARS__debt_ratio2__debt_ratio,edge_NOTEARS__debt_ratio2__roa,edge_NOTEARS__debt_ratio2__capitalization_ratio,edge_NOTEARS__debt_ratio2__totaldebt_invcap,edge_NOTEARS__roa__roe,edge_NOTEARS__roa__asset_turnover,edge_NOTEARS__capitalization_ratio__debt_ratio,edge_NOTEARS__capitalization_ratio__roa,edge_NOTEARS__capitalization_ratio__longtermdebt_invcap,edge_NOTEARS__capitalization_ratio__totaldebt_invcap,edge_NOTEARS__longtermdebt_invcap__totaldebt_invcap,edge_NOTEARS__totaldebt_invcap__leverage_ratio,edge_NOTEARS__totaldebt_invcap__debt_ratio,edge_NOTEARS__debt_ebitda__debt_ratio2
-1.462368169,1.456450148,-0.101390906,-0.794634029,-2.010983124,1.501487272,0.058552273,1.044998569,0.839066457,-0.327837357,0.183623965,0.401281566,-0.19811421,0,-0.16812200855707296,1.6391813551392773,3.2742755496932294,1.8637640084856155,0.04706454437331669,1.0303783041658316,-0.3734746457823378,-0.003587368027064079,-0.02376037811324959,-1.5097158027247268,-0.028506856998264052,0.7960397881367427,0.282234573918049,-0.14250750533636292,0.17902340539515407,0.4260085540654793,0.19308535178547628
-0.612564317,0.131082836,0.185613595,-0.318078111,-0.275990255,0.479490444,0.263079172,-0.735104943,-0.680390956,0.769964509,0.239838205,0.016449011,-0.075611332,0,-0.005774920854484215,0.09423392849007986,0.04044368801952348,0.08168353863522765,0.06752970728216613,-0.2314667714758333,0.2801119859327966,0.02950729638030757,-0.04273293077020396,0.14575188158217797,0.09010018687038085,0.45407814030147436,0.46629002890008087,-0.2714014585280281,-0.1761233959515286,-0.13731434468198242,0.0025275410072016493
-0.683140115,0.194286162,-0.192988088,-0.738568627,-0.367305669,-0.25050729,-0.418677158,0.132241411,0.059956916,-0.420693722,0.014981242,-0.030166959,-0.163727437,0,-0.018534319764659603,0.1398618517639457,0.07977754644475661,-0.05679483467500168,0.05614719708955029,-0.021754404421796034,0.07995901380853898,0.04882507748504674,0.1579110613679872,-0.03489523962491704,0.025795064865541367,0.007198292338186641,0.04583208176583835,-0.013067372009702458,0.10731748058818213,0.09984932105969206,0.00242175589093708
-1.405150566,1.119815244,-0.309011184,-0.934797534,-1.828352296,-0.387381865,-0.418677158,-0.444475798,-0.432316277,-0.712741967,0.127409724,-0.083404135,-0.170174957,0,-0.11103383589134191,1.4320052108822816,2.288850525194186,-0.43717971918111054,0.08682544098047032,0.11306983508355037,0.20948486251542928,0.07817837442146189,0.19986615374892858,0.5838201484359921,-0.08669963481086315,0.17445058314734155,-0.2609855894666149,0.1596308611624429,0.3739812620318034,0.8420612191148287,0.010353932545211634
-1.542072067,1.938197224,-0.333437099,-0.093816503,-2.30775822,-0.85275542,-0.350501525,-0.989405444,-0.897456301,-1.009283263,-1.70892214,-0.286989519,-0.146534051,0,-0.16548164984787692,1.983612476211169,5.000339003248039,-1.21471846864784,0.16000842296716916,0.5540617109370338,0.6530081309438207,0.07062151027880569,0.01679235403295594,1.6403468214342765,-0.16156753157546822,0.8061397319269535,-0.8226658045326107,0.46925544473483105,0.5811823152961474,1.5050635280853457,0.0784276113117323
-1.109043906,0.706370214,-0.107497385,-0.542339719,-1.075000129,0.333490898,-0.145974626,-1.248247027,-1.118397813,0.352110866,-1.202993973,0.101521484,-0.099252238,0,-0.04084943037955993,0.6645369140071659,0.8488912735708813,0.22128569564168907,-0.026060923474121814,-0.27336561112793945,0.08909317615908682,0.009482185368226896,0.04042883365072719,0.9640068855500283,-0.08489220104909835,1.267417120569715,0.3620895959515546,-0.20401339100836371,-0.14582192132965002,-0.2445903945232752,0.010849766847820502
-0.341392954,-0.027541391,-0.333437099,-0.710535925,-0.002044013,-0.889255307,-0.350501525,-0.998487605,-0.905208635,-0.76815625,-0.17239956,-0.310063421,-0.170174957,0,0.0027308310945919584,0.00038895562921378174,-6.293332815170339e-05,-0.0011219434279169905,0.16685715030489734,0.5830804743658734,0.5182711848250108,0.07062151027880569,0.1271798716024816,0.0014662141647584963,-0.16305062664335934,0.8205670730683164,-0.6318708563734052,0.36023109197673225,0.09792617039943849,0.0010145762127452059,0.08835995033926715
-0.414863028,0.044447098,0.497044012,-1.018895637,-0.070530573,-1.01700491,0.194903539,-0.762351425,-0.703647958,-0.98082728,0.239838205,-0.386374499,-0.217456769,1,-0.005631572253338521,0.016309625884024077,0.0035045478801052853,-0.044275278472917325,-0.10611364168020443,0.5091404719673603,0.7568269966045179,0.05853932917192533,-0.10141258591567597,0.03862813208433791,0.06922529637319338,0.48700494158921237,-0.6160044242995797,0.3575451621680968,0.15194692594648407,0.0447014285515501,0.12592442244021698
1.855362248,-0.624124402,-0.351756536,1.083556939,1.070912103,0.132741521,-1.168609122,-0.835008711,-0.765666628,2.447369816,0.146147804,1.356741745,0.094173358,0,-0.03424621181231934,1.1075016872363004,0.7471987983285336,-0.08774481366893934,-0.08304328226662051,-0.07278755822629014,0.2464832537059133,0.2483960115113592,-0.6466413002676971,-0.6424153539402317,-0.45462169887625187,0.5804348025295867,1.683552577989603,-0.970783208898735,1.6955982666388905,1.6935767388363139,0.05771416815653303
-0.205807273,-0.190822801,0.124548808,-0.990862936,0.134929108,-1.071754741,-0.214150259,-1.034816248,-0.93621797,-1.004790213,0.202362045,-0.385772571,-0.157279917,0,0.01748706227146094,-0.015478476839049588,0.028783731224845076,0.08926103170662465,0.12286903909929507,0.7283129081116941,0.8170560285091003,-0.016117265113326847,0.10836140239252015,-0.10030901541505981,-0.10324564112084669,0.8795548582910551,-0.8565933801893015,0.4873436447933042,0.077220171768244,-0.08760572726544681,0.1324967488220469
