leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
9.829,1.100629088,0.082,0.048,0.908,0.005,0.021,0.048,0.048,0.048,0.007,0.222,0.058,0
10.694,1.094175779,0.057,0.047,0.914,0.008,0.018,0.069,0.069,0.092,0.005,0.486,0.058,0
11.462,1.089902832,0.081,0.048,0.92,0.012,0.02,0.126,0.126,0.126,0.012,0.586,0.061,0
10.855,1.088975626,0.099,0.052,0.916,0.013,0.021,0.131,0.131,0.131,0.014,0.612,0.066,0
11.343,1.092544759,0.077,0.05,0.919,0.009,0.018,0.102,0.102,0.102,0.008,0.535,0.067,0
12.338,1.085046403,0.112,0.046,0.925,0.013,0.02,0.145,0.145,0.145,0.007,0.642,0.069,1
11.036,1.094014191,0.112,0.061,0.913,0.068,0.021,0.351,0.338,0.512,0.014,3.319,0.083,0
11.349,1.095351736,0.103,0.068,0.912,0.077,0.019,0.379,0.359,0.562,0.011,4.055,0.091,0
13.159,1.083669784,0.107,0.072,0.923,0.103,0.017,0.52,0.498,0.677,0.012,6.388,0.099,0
14.736,1.077380495,0.004,0.063,0.932,0.105,0.004,0.56,0.54,0.709,0.004,24.774,0.087,0
22.89,1.062678898,-0.603,0.038,0.955,0.111,-0.013,0.623,0.607,0.977,0.002,-8.294,0.052,0
31.228,1.033601208,-0.813,0.048,0.967,0.09,-0.014,0.699,0.687,0.863,0.007,-5.639,0.075,0
5.683,1.189786569,0.062,0.083,0.85,0.122,0.025,0.447,0.446,0.452,0.056,4.925,0.106,0
6.641,1.160366111,0.058,0.077,0.867,0.137,0.019,0.482,0.476,0.54,-0.061,7.175,0.102,0
8.179,1.132920883,0.019,0.062,0.889,0.141,0.02,0.538,0.533,0.593,0.034,7.079,0.087,0
9.137,1.114742101,0.092,0.052,0.901,0.235,0.02,0.681,0.679,0.759,-0.088,11.871,0.085,0
7.935,1.111794253,0.041,0.054,0.888,0.236,0.023,0.656,0.656,0.726,0.017,11.504,0.08,0
7.473,1.137506447,0.047,0.059,0.882,0.195,0.016,0.602,0.602,0.658,0.011,12.793,0.083,0
7.018,1.136486171,0.056,0.068,0.875,0.159,0.02,0.536,0.536,0.593,0.013,8.386,0.087,0
6.716,1.149473039,0.061,0.066,0.87,0.143,0.02,0.499,0.499,0.552,0.011,7.151,0.087,0
5.56,1.180854748,0.036,0.056,0.848,0.12,0.016,0.417,0.417,0.459,0.017,7.711,0.076,0
6.123,1.16606523,-0.036,0.052,0.86,0.106,0.001,0.357,0.357,0.485,0.006,80.435,0.072,0
6.391,1.155634968,0.032,0.049,0.865,0.075,0.02,0.341,0.341,0.368,0.017,4.175,0.067,0
6.513,1.160963035,0.057,0.049,0.867,0.087,0.022,0.279,0.279,0.472,0.012,4.025,0.066,0
6.895,1.144131906,0.061,0.05,0.873,0.111,0.024,0.267,0.267,0.643,0.006,4.814,0.068,0
7.876,1.135755296,0.048,0.043,0.887,0.172,0.019,0.174,0.174,1.26,0.026,9.294,0.06,0
8.06,1.122444044,0.061,0.041,0.89,0.165,0.018,0.18,0.18,1.223,0.01,9.63,0.057,0
7.664,1.127750037,0.072,0.043,0.885,0.155,0.018,0.178,0.178,1.105,0.012,8.429,0.058,0
6.977,1.13548952,0.062,0.046,0.875,0.15,0.021,0.205,0.205,0.95,0.012,7.511,0.065,0
6.782,1.148520118,0.063,0.045,0.871,0.112,0.021,0.189,0.189,0.707,0.008,5.628,0.063,0
6.718,1.1456865,0.055,0.046,0.87,0.097,0.018,0.229,0.229,0.58,0.021,5.513,0.063,0
7.931,1.153487098,-0.317,0.039,0.888,0.072,0.01,0.317,0.317,0.439,0.01,6.859,0.055,0
9.541,1.101952664,0.1,0.035,0.905,0.035,0.015,0.178,0.178,0.302,0.02,2.344,0.06,1
13.715,1.06732961,0.087,0.046,0.932,0.249,0.013,0.771,0.771,0.839,-0.034,19.73,0.138,0
12.241,1.078211928,0.079,0.043,0.924,0.231,0.013,0.736,0.736,0.805,-0.001,17.846,0.099,0
10.945,1.090807452,0.083,0.047,0.916,0.223,0.015,0.706,0.706,0.782,0.014,15.34,0.094,0
13.914,1.091479201,0.083,0.054,0.933,0.225,0.013,0.7,0.7,1.005,0.008,16.577,0.092,0
13.805,1.072748184,0.124,0.063,0.932,0.19,0.013,0.659,0.659,0.959,0.009,14.941,0.103,1
18.491,1.058344123,0.053,0.072,0.949,0.122,0.016,0.6,0.6,0.951,-0.059,8.159,0.104,0
18.772,1.05416929,0.039,0.066,0.949,0.113,0.013,0.593,0.593,0.911,0.002,8.878,0.094,0
6.515,1.157884004,0.067,0.065,0.867,0.26,0.021,0.311,0.357,1.544,-0.076,12.587,0.238,0
5.856,1.160784217,0.044,0.061,0.854,0.204,0.023,0.524,0.524,0.667,-0.012,8.732,0.24,0
7.854,1.128597323,0.119,0.067,0.887,0.03,0.031,0.21,0.21,0.21,-0.018,0.996,0.095,0
8.412,1.120647898,0.116,0.064,0.894,0.08,0.03,0.429,0.429,0.429,0.038,2.739,0.084,0
9.267,1.107907616,0.114,0.062,0.903,0.138,0.029,0.587,0.587,0.587,-0.041,5.197,0.084,0
17.917,1.048159063,0.181,0.057,0.947,0.307,0.022,0.829,0.829,0.995,0.207,15.333,0.075,0
17.016,1.05758694,0.178,0.064,0.944,0.289,0.023,0.828,0.828,0.895,0.014,13.087,0.079,0
16.236,1.061713495,0.139,0.074,0.942,0.247,0.021,0.79,0.79,0.894,0.012,12.183,0.089,0
14.994,1.065338222,0.132,0.079,0.937,0.211,0.021,0.753,0.753,0.834,0.009,10.093,0.096,0
16.917,1.062863393,0.151,0.071,0.944,0.288,0.021,0.829,0.829,0.881,0.009,14.286,0.085,0
19.513,1.056114183,-0.237,0.064,0.951,0.267,-0.011,0.837,0.837,0.896,0.019,-24.7,0.078,0
10.373,1.118750344,0.061,0.052,0.912,0.136,0.015,0.484,0.484,0.795,-0.014,10.444,0.081,0
13.232,1.073986446,0.129,0.05,0.93,0.131,0.018,0.484,0.484,0.959,0.044,8.059,0.083,0
13.026,1.086483708,0.128,0.055,0.929,0.132,0.019,0.446,0.446,1.027,0.01,7.755,0.086,0
7.739,1.066541073,0.097,0.06,0.886,0.098,0.022,0.23,0.23,0.657,0.009,5.336,0.09,0
7.518,1.135733789,0.087,0.072,0.883,0.106,0.021,0.233,0.233,0.69,0.006,5.328,0.101,0
7.323,1.140225871,0.068,0.057,0.88,0.109,0.019,0.333,0.333,0.606,0.005,6.648,0.078,0
6.422,1.152007039,-0.045,0.049,0.865,0.109,-0.002,0.319,0.319,0.551,0.008,-55.498,0.071,0
6.246,1.158322739,-0.05,0.049,0.862,0.092,0.006,0.25,0.25,0.498,0.02,14.443,0.073,0
5.984,1.160096768,0.067,0.047,0.857,0.075,0.015,0.241,0.241,0.398,0.031,5.04,0.073,0
6.047,1.170962486,0.059,0.046,0.858,0.095,0.019,0.307,0.307,0.464,0.027,4.934,0.067,0
6.511,1.155697449,0.079,0.046,0.867,0.075,0.022,0.284,0.284,0.405,0.026,3.541,0.063,0
6.575,1.149524346,0.091,0.044,0.868,0.056,0.022,0.238,0.238,0.325,0.026,2.585,0.06,0
6.605,1.153903659,0.108,0.045,0.869,0.089,0.026,0.353,0.353,0.438,0.018,3.79,0.061,0
6.554,1.152862581,0.099,0.047,0.868,0.083,0.026,0.339,0.339,0.416,0.011,3.428,0.064,0
5.242,1.154331539,0.088,0.041,0.84,0.078,0.025,0.284,0.284,0.348,0.013,3.691,0.057,0
5.171,1.200454239,0.078,0.046,0.838,0.094,0.024,0.337,0.337,0.384,0.008,4.091,0.065,0
5.347,1.188270611,0.099,0.05,0.842,0.1,0.024,0.369,0.369,0.4,0.022,4.344,0.072,0
5.817,1.185748179,0.068,0.043,0.853,0.088,0.017,0.348,0.348,0.393,0.019,5.626,0.063,0
6.053,1.163333233,0.107,0.04,0.858,0.049,0.022,0.235,0.235,0.267,0.014,2.304,0.062,1
4.657,1.220190559,0.04,0.059,0.823,0.016,0.019,0.075,0.075,0.086,0.025,0.864,0.13,0
5.992,1.174596928,0.06,0.052,0.857,0.016,0.019,0.089,0.089,0.099,0.098,0.887,0.119,0
8.914,1.144057326,0.049,0.049,0.899,0.036,0.015,0.245,0.245,0.269,-0.044,2.321,0.12,0
13.105,1.083658444,0.053,0.051,0.929,0.057,0.012,0.436,0.436,0.451,0.005,4.919,0.106,0
15.267,1.067031042,0.026,0.054,0.939,0.07,0.009,0.513,0.513,0.554,0.007,8.094,0.101,0
10.547,1.090079967,0.128,0.047,0.913,0.028,0.024,0.162,0.162,0.268,0.017,1.151,0.07,0
9.68,1.104074868,0.109,0.046,0.906,0.025,0.024,0.136,0.136,0.232,0.012,1.069,0.067,0
9.61,1.092599226,0.096,0.045,0.906,0.059,0.023,0.121,0.121,0.55,0.011,2.63,0.061,0
8.737,1.108263078,0.094,0.045,0.897,0.089,0.024,0.236,0.236,0.66,0.011,3.981,0.057,0
8.417,1.12150662,0.095,0.045,0.894,0.068,0.022,0.103,0.103,0.576,0.014,3.163,0.056,0
8.617,1.114533599,0.1,0.046,0.896,0.08,0.021,0.085,0.085,0.704,0.013,3.952,0.06,0
8.227,1.131879966,0.066,0.046,0.892,0.029,0.017,0.098,0.098,0.238,0.013,1.711,0.056,0
8.484,1.11521677,0.113,0.043,0.895,0.01,0.022,0.089,0.089,0.089,0.012,0.463,0.057,1
10.757,1.081741627,0.132,0.076,0.915,0.069,0.026,0.267,0.267,0.592,-0.001,2.849,0.103,0
8.859,1.115915209,0.023,0.079,0.899,0.048,0.013,0.174,0.174,0.392,0.018,3.703,0.104,0
8.72,1.115452994,0.022,0.067,0.897,0.05,0.014,0.168,0.168,0.406,0.007,3.523,0.09,0
8.935,1.11537116,-0.014,0.057,0.899,0.06,0.008,0.164,0.164,0.495,0.009,7.785,0.078,0
11.691,1.086090879,-0.013,0.055,0.921,0.061,0.013,0.232,0.232,0.6,0.015,4.866,0.077,0
10.119,1.091734015,0.089,0.05,0.91,0.063,0.025,0.198,0.198,0.562,0.02,2.494,0.074,0
9.199,1.101979393,0.063,0.047,0.902,0.049,0.02,0.183,0.183,0.408,0.016,2.412,0.075,0
7.858,1.119248278,0.023,0.045,0.887,0.044,0.02,0.193,0.193,0.313,0.01,2.411,0.068,0
6.554,1.146139645,0.068,0.048,0.868,0.068,0.024,0.206,0.206,0.41,0.005,2.905,0.064,0
7.122,1.146988754,0.069,0.045,0.877,0.072,0.022,0.209,0.209,0.46,0.01,3.337,0.06,0
7.294,1.140460177,0.065,0.046,0.879,0.058,0.021,0.159,0.159,0.407,0.011,2.864,0.057,0
6.89,1.128650687,0.056,0.047,0.873,0.054,0.024,0.219,0.219,0.336,0.006,2.395,0.059,0
4.971,1.199836212,0.068,0.05,0.833,0.053,0.023,0.231,0.231,0.244,0.005,2.328,0.064,0
5.978,1.200296338,0.034,0.044,0.857,0.045,0.016,0.193,0.193,0.252,0.013,3.02,0.057,0
7.356,1.14218741,0.086,0.043,0.88,0.018,0.023,0.111,0.111,0.134,0.006,0.829,0.059,0
10.233,1.103117258,0.087,0.074,0.911,0.049,0.023,0.334,0.334,0.366,-0.005,2.274,0.09,0
10.008,1.086703771,0.077,0.085,0.909,0.044,0.022,0.301,0.301,0.339,0.002,2.114,0.102,0
11.437,1.096560657,0.042,0.082,0.92,0.046,0.016,0.201,0.201,0.456,0.004,3.018,0.099,0
13.713,1.073403736,0.026,0.077,0.932,0.091,0.013,0.262,0.262,0.987,-0.001,7.339,0.092,0
11.299,1.088339612,-0.13,0.068,0.919,0.082,0.013,0.231,0.231,0.78,0.005,6.079,0.09,0
11.761,1.088911951,-0.097,0.065,0.922,0.082,0.003,0.237,0.237,0.803,0.006,30.757,0.09,0
17.126,1.066452534,-0.524,0.07,0.945,0.087,-0.002,0.59,0.59,0.643,0.023,-33.636,0.097,0
20.017,1.051459114,0.038,0.07,0.952,0.075,0.023,0.364,0.364,0.999,-0.003,3.125,0.109,0
22.734,1.04283343,-0.235,0.058,0.958,0.061,0.015,0.377,0.377,0.907,0.043,4.142,0.095,0
14.704,1.045928868,0.009,0.058,0.936,0.049,0.017,0.272,0.272,0.563,0.005,2.938,0.087,0
11.491,1.077927112,0.423,0.06,0.92,0.035,0.024,0.22,0.22,0.337,-0.006,1.468,0.081,0
9.484,1.108712125,0.033,0.054,0.905,0.026,0.017,0.171,0.171,0.23,0.003,1.531,0.073,0
12.764,1.089877525,-0.048,0.053,0.927,0.063,0.018,0.426,0.426,0.497,0.018,3.544,0.067,0
12.621,1.077727517,0.107,0.057,0.927,0.073,0.021,0.497,0.497,0.497,0.015,3.53,0.073,0
13.025,1.086276812,0.155,0.054,0.929,0.113,0.024,0.603,0.603,0.631,0,5.026,0.068,0
11.574,1.079475422,0.244,0.059,0.92,0.041,0.033,0.339,0.339,0.339,-0.011,1.245,0.076,1
8.685,1.113525618,0.075,0.072,0.897,0.181,0.017,0.611,0.611,0.681,-0.021,11.524,0.107,0
8.302,1.116884704,0.082,0.065,0.892,0.149,0.018,0.524,0.524,0.659,0.037,8.394,0.106,0
7.827,1.128191495,0.075,0.058,0.887,0.115,0.017,0.408,0.408,0.603,0.03,6.61,0.099,0
3.295,1.307506329,0.043,0.051,0.767,0.109,0.018,0.138,0.138,0.404,-0.126,6.4,0.092,0
4.915,1.2426463,0.048,0.051,0.83,0.247,0.017,0.452,0.451,0.798,0.01,14.644,0.092,0
5.553,1.189525629,0.041,0.054,0.847,0.227,0.014,0.405,0.403,0.885,0.01,16.653,0.093,0
6.137,1.183972834,0.035,0.057,0.859,0.236,0.011,0.598,0.597,0.676,0.003,20.658,0.1,0
7.461,1.141712173,0.035,0.055,0.881,0.258,0.01,0.686,0.684,0.684,0.008,25.669,0.103,0
7.729,1.130390321,0.046,0.055,0.885,0.259,0.012,0.694,0.692,0.692,0.002,20.971,0.115,0
7.697,1.130494038,0.013,0.048,0.884,0.261,0.008,0.695,0.693,0.693,0.011,32.232,0.115,0
7.708,1.138790126,-0.39,0.044,0.884,0.059,-0.004,0.341,0.339,0.339,-0.01,-14.329,0.086,0
8.493,1.120502936,0.022,0.044,0.894,0.084,0.012,0.342,0.339,0.521,0.038,6.868,0.084,0
7.654,1.128196324,0.038,0.046,0.883,0.087,0.014,0.431,0.429,0.429,0.021,6.196,0.077,0
7.19,1.137597308,0.048,0.043,0.877,0.11,0.015,0.427,0.424,0.511,0.019,7.156,0.066,0
7.587,1.139186528,0.051,0.042,0.883,0.133,0.015,0.401,0.401,0.68,0.012,8.707,0.062,0
8.048,1.125696146,0.059,0.042,0.889,0.154,0.016,0.329,0.329,0.936,0.007,9.974,0.059,0
8.258,1.121361219,0.055,0.041,0.892,0.162,0.015,0.189,0.189,1.218,0.012,11.138,0.056,0
12.505,1.087409721,0.128,0.05,0.926,0.022,0.022,0.232,0.232,0.232,0.113,1.125,0.099,0
9.088,1.124709302,0.094,0.048,0.901,0.034,0.02,0.204,0.204,0.272,-0.12,1.843,0.086,0
12.019,1.089161063,0.102,0.054,0.923,0.036,0.018,0.268,0.268,0.341,0.002,2.065,0.086,0
12.222,1.080862616,0.116,0.06,0.924,0.056,0.019,0.391,0.391,0.448,0.013,3.03,0.086,0
12.21,1.087747453,0.067,0.054,0.924,0.033,0.021,0.07,0.07,0.409,0.101,1.782,0.08,0
12.182,1.074017565,0.091,0.05,0.924,0.053,0.018,0.167,0.167,0.576,-0.029,3.045,0.08,0
9.642,1.083023585,0.083,0.052,0.906,0.058,0.021,0.124,0.124,0.539,0.009,2.914,0.09,0
8.074,1.125763408,0.078,0.061,0.89,0.058,0.023,0.085,0.085,0.482,0.014,2.666,0.102,0
7.821,1.122250122,0.067,0.068,0.887,0.063,0.021,0.079,0.079,0.515,0.011,3.155,0.107,0
7.261,1.138691743,0.034,0.064,0.879,0.08,0.015,0.105,0.105,0.592,0.007,5.441,0.093,0
7.568,1.155258592,-0.014,0.057,0.883,0.154,0.012,0.171,0.171,1.092,0.007,14.404,0.105,0
6.874,1.150740297,-0.043,0.066,0.873,0.088,0.008,0.106,0.106,0.621,0.01,12.294,0.127,0
7.548,1.139530286,-0.023,0.061,0.883,0.052,0.009,0.058,0.058,0.42,0.012,5.819,0.114,0
8.01,1.129898913,0.083,0.062,0.889,0.04,0.015,0.076,0.076,0.337,0.005,2.77,0.108,0
7.633,1.130894302,0.046,0.059,0.884,0.035,0.026,0.058,0.058,0.287,0.004,1.339,0.099,0
7.709,1.127616717,0.023,0.046,0.885,0.028,0.023,0.056,0.056,0.228,0.007,1.36,0.074,0
7.301,1.136108197,0.079,0.05,0.88,0.058,0.025,0.049,0.049,0.457,0,2.333,0.079,0
8.046,1.138869142,0.072,0.05,0.889,0.058,0.029,0.046,0.046,0.5,0.012,2.117,0.078,0
7.035,1.122060219,0.106,0.05,0.876,0.058,0.029,0.034,0.034,0.448,0.008,2.121,0.074,0
5.856,1.145476325,0.088,0.048,0.854,0.065,0.031,0.022,0.022,0.436,0.004,2.415,0.073,0
5.099,1.190169554,0.093,0.053,0.836,0.046,0.031,0.073,0.073,0.259,0.019,1.614,0.078,0
5.101,1.203345425,0.081,0.053,0.836,0.039,0.028,0.086,0.085,0.217,0.011,1.538,0.078,0
8.77,1.121658871,-0.018,0.069,0.898,0.098,0.007,0.451,0.451,0.528,0.007,13.43,0.085,0
21.871,1.05668932,-1.374,0.058,0.956,0.135,-0.043,0.673,0.673,1.009,0.006,-3.003,0.069,0
4.892,1.212025859,0.034,0.079,0.83,0.142,0.025,0.433,0.433,0.476,-0.025,5.819,0.101,0
5.249,1.190510695,0.07,0.078,0.84,0.16,0.027,0.468,0.468,0.532,0.053,6.276,0.1,0
6.878,1.168990025,0.056,0.057,0.873,0.171,0.022,0.547,0.547,0.611,-0.021,8.408,0.068,0
8.113,1.132383561,0.054,0.059,0.89,0.217,0.019,0.613,0.613,0.764,0.016,11.747,0.07,0
9.029,1.113465257,0.051,0.066,0.9,0.235,0.016,0.64,0.64,0.847,0.009,14.814,0.077,0
9.116,1.110971894,0.029,0.07,0.901,0.242,0.011,0.685,0.685,0.771,0.005,21.25,0.081,0
11.379,1.104150591,-0.105,0.061,0.919,0.271,-0.005,0.751,0.751,0.835,-0.007,-55.764,0.082,0
22.193,1.058131929,-0.42,0.044,0.957,0.254,-0.025,0.84,0.84,0.94,0.01,-11.483,0.057,0
7.313,1.133225972,0.137,0.076,0.88,0.044,0.034,0.069,0.069,0.342,0.059,1.564,0.112,0
7.352,1.138769181,0.119,0.067,0.88,0.045,0.03,0.064,0.064,0.349,0.039,1.548,0.1,0
7.45,1.135456341,0.122,0.066,0.882,0.044,0.03,0.059,0.059,0.352,0.04,1.511,0.099,0
7.508,1.134319742,0.122,0.063,0.882,0.043,0.03,0.054,0.054,0.345,-0.017,1.449,0.09,0
7.474,1.133275613,0.126,0.068,0.882,0.041,0.032,0.049,0.049,0.331,0.019,1.298,0.093,0
7.382,1.135229742,0.133,0.077,0.881,0.054,0.035,0.13,0.13,0.39,0.02,1.585,0.104,0
7.279,1.133434094,0.117,0.082,0.879,0.059,0.031,0.058,0.058,0.46,0.019,1.898,0.108,0
7.176,1.143705568,0.104,0.082,0.878,0.061,0.032,0.084,0.084,0.46,0.021,1.997,0.101,0
7.273,1.13887617,0.065,0.071,0.879,0.035,0.025,0.046,0.046,0.277,0.015,1.448,0.088,0
8.134,1.124243467,-0.01,0.065,0.891,0.017,0.013,0.009,0.009,0.15,0.01,1.23,0.083,0
8.361,1.121565036,-0.003,0.061,0.893,0.014,0.013,0.007,0.007,0.134,0.023,1.14,0.08,0
8.806,1.116929169,-0.035,0.055,0.898,0.013,0.006,0.003,0.003,0.126,0.021,2.211,0.08,0
6.967,1.140923354,0.088,0.046,0.874,0.034,0.024,0.087,0.087,0.25,0.014,1.477,0.057,0
7.48,1.141098759,0.081,0.042,0.882,0.012,0.021,0.086,0.086,0.092,0.01,0.586,0.053,0
9.556,1.112189754,0.084,0.036,0.905,0.016,0.019,0.133,0.133,0.145,0.011,0.896,0.051,1
7.916,1.084399139,0.078,0.087,0.888,0.139,0.02,0.499,0.499,0.62,-0.107,7.162,0.15,0
6.392,1.164675408,0.048,0.079,0.865,0.13,0.024,0.49,0.49,0.49,0.177,5.573,0.157,0
7.113,1.155661587,0.076,0.077,0.877,0.159,0.029,0.563,0.563,0.563,-0.027,5.511,0.157,0
7.458,1.13209077,0.049,0.065,0.882,0.16,0.019,0.571,0.571,0.579,0.014,8.481,0.134,0
7.67,1.135447961,0.049,0.067,0.885,0.196,0.02,0.618,0.618,0.65,0.017,9.816,0.126,0
9.851,1.1051009,0.041,0.068,0.908,0.174,0.016,0.635,0.635,0.688,0.009,11.127,0.112,0
10.522,1.093726486,0.046,0.071,0.913,0.162,0.015,0.646,0.646,0.658,0.011,11.124,0.109,0
11.591,1.088226677,0.039,0.07,0.921,0.185,0.014,0.695,0.857,0.877,0.008,15.072,0.106,0
12.432,1.089782199,0.147,0.072,0.926,0.025,0.031,0.255,0.255,0.255,0.014,0.885,0.1,0
12.881,1.079938648,0.199,0.087,0.928,0.035,0.035,0.273,0.273,0.357,0.006,1.066,0.115,0
12.885,1.072960461,0.207,0.095,0.928,0.023,0.036,0.245,0.245,0.245,-0.008,0.685,0.124,0
11.491,1.091700153,-0.097,0.085,0.92,0.034,-0.002,0.28,0.28,0.308,0.022,-17.567,0.103,0
6.926,1.134701463,0.03,0.069,0.874,0.032,0.017,0.154,0.154,0.211,-0.005,1.882,0.098,0
7.004,1.148776528,0.054,0.057,0.875,0.02,0.023,0.136,0.136,0.136,0.014,0.898,0.089,0
7.08,1.160354417,0.05,0.056,0.876,0.019,0.025,0.131,0.131,0.131,-0.016,0.773,0.091,0
7.739,1.125555491,0.096,0.061,0.886,0.017,0.029,0.115,0.115,0.131,-0.004,0.596,0.089,0
8.244,1.12261225,0.088,0.058,0.892,0.012,0.026,0.103,0.103,0.103,-0.003,0.49,0.087,0
8.641,1.112911719,0.112,0.057,0.896,0.011,0.029,0.093,0.093,0.093,0.007,0.38,0.083,0
8.642,1.115000169,0.1,0.054,0.896,0.016,0.028,0.087,0.087,0.137,0.005,0.578,0.078,0
9.238,1.108511607,0.071,0.065,0.902,0.143,0.021,0.155,0.155,1.239,0.024,6.938,0.089,0
8.595,1.112294149,0.146,0.076,0.896,0.124,0.03,0.126,0.126,1.037,0.004,4.194,0.105,0
8.567,1.122352322,0.143,0.073,0.895,0.052,0.024,0.191,0.191,0.404,-0.005,2.246,0.11,0
9.606,1.114476004,0.174,0.051,0.906,0.041,0.026,0.219,0.219,0.335,0.054,1.656,0.082,1
3.948,1.149046299,0.003,0.065,0.798,0.03,0.02,0.076,0.076,0.139,-0.008,1.68,0.099,0
3.183,1.339328164,-0.012,0.067,0.761,0.022,0.017,0.053,0.053,0.087,0.006,1.276,0.11,0
3.731,1.297274338,-0.017,0.075,0.789,0.025,0.016,0.054,0.054,0.11,0,1.635,0.116,0
5.257,1.195629793,-0.002,0.077,0.84,0.015,0.015,0.053,0.053,0.086,0.006,1.026,0.12,0
4.965,1.181788559,-0.004,0.071,0.832,0.013,0.011,0.054,0.054,0.075,0.01,1.221,0.102,0
6.545,1.192381921,-0.16,0.056,0.867,0.013,-0.009,0.064,0.064,0.092,-0.006,-1.599,0.076,0
8.377,1.130299974,-0.018,0.055,0.893,0.013,0.014,0.067,0.067,0.116,-0.009,0.978,0.068,0
10.329,1.10335519,-0.149,0.05,0.912,0.009,-0.002,0.078,0.078,0.096,0.007,-3.851,0.066,0
10.424,1.0858924,-0.163,0.053,0.912,0.01,0,0.091,0.091,0.101,0.005,76.221,0.066,0
9.646,1.105078299,-0.017,0.052,0.906,0.01,0.013,0.091,0.091,0.099,0.013,0.793,0.063,0
3.53,1.294709418,0.032,0.049,0.779,0.07,0.02,0.231,0.231,0.245,-0.011,3.669,0.057,0
5.414,1.187951476,0.042,0.053,0.844,0.158,0.018,0.478,0.478,0.529,0.014,8.665,0.059,0
2.661,1.360052522,0.01,0.054,0.727,0.378,0.01,0.497,0.497,0.696,0.24,40.374,0.236,0
3.032,1.339741422,0.009,0.04,0.752,0.387,0.008,0.341,0.341,1.028,-0.184,51.198,0.164,0
3.144,1.299114702,0.032,0.043,0.759,0.374,0.014,0.113,0.113,1.374,-0.033,27.843,0.146,0
2.988,1.342465323,0.041,0.049,0.749,0.372,0.018,0.188,0.188,1.206,0.01,20.898,0.165,0
3.311,1.301273317,0.051,0.059,0.768,0.336,0.021,0.206,0.206,1.15,0.011,16.111,0.169,0
3.238,1.322691813,0.208,0.119,0.764,0.316,0.078,0.185,0.185,1.092,0.013,4.056,0.342,0
6.683,1.128984579,0.022,0.057,0.87,0.139,0.015,0.168,0.168,0.889,-0.001,9.159,0.103,0
6.984,1.135054548,0.025,0.052,0.875,0.086,0.013,0.388,0.388,0.421,0,6.629,0.09,0
5.092,1.160190132,0.05,0.052,0.836,0.07,0.018,0.283,0.283,0.304,-0.001,3.852,0.098,0
3.042,1.335665279,0.021,0.047,0.753,0.054,0.015,0.175,0.175,0.179,-0.003,3.4,0.087,0
3.667,1.286418744,0.027,0.05,0.786,0.052,0.017,0.193,0.193,0.197,0.011,3.144,0.079,0
4.631,1.249261387,0.042,0.052,0.822,0.048,0.021,0.185,0.185,0.222,0.023,2.515,0.075,0
6.074,1.164461157,0.077,0.05,0.859,0.039,0.025,0.215,0.215,0.215,0.007,1.548,0.073,0
6.472,1.150213891,0.078,0.052,0.866,0.041,0.027,0.226,0.226,0.235,0.014,1.567,0.074,0
10.89,1.057368036,0.084,0.052,0.916,0.144,0.017,0.256,0.256,1.275,0.083,9.424,0.168,0
11.618,1.107647692,0.076,0.051,0.921,0.14,0.017,0.389,0.389,1.078,-0.019,8.715,0.127,0
11.582,1.086362134,0.103,0.068,0.921,0.185,0.021,0.235,0.235,1.781,0.042,8.952,0.126,0
10.369,1.092646854,0.036,0.072,0.912,0.226,0.014,0.3,0.3,1.797,-0.013,15.339,0.115,0
11.983,1.092291269,-0.216,0.056,0.923,0.202,-0.013,0.194,0.204,2.218,0.032,-15.737,0.083,0
15.853,1.069382581,-0.152,0.05,0.941,0.159,0.004,0.22,0.22,2.09,-0.003,39.376,0.087,0
16.212,1.060997679,-0.028,0.049,0.942,0.17,0.013,0.228,0.228,2.263,-0.003,13.304,0.085,0
14.535,1.066725961,0.012,0.047,0.936,0.169,0.016,0.23,0.23,2.025,0.015,10.388,0.079,0
17.58,1.058788237,-0.263,0.035,0.946,0.179,0.009,0.273,0.273,2.421,0.014,18.829,0.061,0
5.532,1.184616797,0.023,0.048,0.847,0.033,0.015,0.115,0.115,0.193,0.003,2.311,0.109,0
5.57,1.186160152,0.051,0.048,0.848,0.058,0.018,0.212,0.212,0.302,-0.014,3.217,0.107,0
5.772,1.173897992,0.051,0.049,0.852,0.074,0.017,0.275,0.275,0.364,0.015,4.511,0.105,0
6.085,1.168068909,0.044,0.054,0.859,0.078,0.015,0.219,0.219,0.429,0.014,5.104,0.117,0
2.506,1.409102925,0.029,0.053,0.715,0.09,0.017,0.181,0.181,0.258,0.01,5.687,0.14,0
2.824,1.380393281,0.031,0.055,0.738,0.174,0.016,0.332,0.332,0.445,0.017,10.753,0.135,0
3.495,1.306097838,0.016,0.048,0.778,0.216,0.011,0.397,0.397,0.586,0.013,21.357,0.119,0
4.021,1.26193848,0.015,0.046,0.801,0.245,0.01,0.471,0.471,0.651,0.011,25.718,0.119,0
4.591,1.217280927,0.025,0.039,0.821,0.243,0.012,0.515,0.515,0.658,0.018,20.84,0.093,0
5.055,1.209703182,0.028,0.038,0.835,0.251,0.012,0.555,0.555,0.678,0.014,20.921,0.087,0
