,leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
18234,10.485,1.1078567585778232,0.07400000000000001,0.037000000000000005,0.9129999999999999,0.024,0.027000000000000003,0.20199999999999999,0.20199999999999999,0.21899999999999997,0.012,1.105,0.059000000000000004,1
18236,33.273,1.0375161054649777,0.215,0.07400000000000001,0.963,0.5539999999999999,0.017,0.935,0.917,1.226,-0.07400000000000001,32.46,0.12,0
18237,25.025,1.0458080289573122,0.179,0.07400000000000001,0.9540000000000001,0.5329999999999999,0.017,0.919,0.903,1.119,0.068,31.189,0.111,0
18238,18.428,1.0574572088694172,0.16899999999999998,0.067,0.94,0.445,0.02,0.888,0.87,0.956,0.23,21.768,0.09300000000000001,0
18239,10.229,1.097758549270493,0.128,0.079,0.9109999999999999,0.06,0.026000000000000002,0.34700000000000003,0.34700000000000003,0.43799999999999994,0.042,2.463,0.107,0
18241,9.48,1.110731786225729,0.09699999999999999,0.071,0.905,0.233,0.022000000000000002,0.691,0.691,0.755,0.037000000000000005,11.254000000000001,0.09,0
18242,10.283,1.1005094776251643,0.11900000000000001,0.066,0.9109999999999999,0.251,0.023,0.7190000000000001,0.7190000000000001,0.7929999999999999,0.021,11.068,0.087,0
18243,10.705,1.0944795548322859,0.087,0.057999999999999996,0.915,0.255,0.022000000000000002,0.73,0.73,0.804,-0.027999999999999997,12.073,0.073,0
18244,10.384,1.0978542059781002,0.106,0.055999999999999994,0.912,0.24600000000000002,0.022000000000000002,0.71,0.71,0.813,0.03,11.864,0.07,0
18245,11.764000000000001,1.0851976846800364,0.156,0.057999999999999996,0.922,0.063,0.024,0.191,0.191,0.649,0.005,2.736,0.12,0
18246,12.389000000000001,1.0822751951712994,0.152,0.052000000000000005,0.925,0.068,0.023,0.23600000000000002,0.23600000000000002,0.698,0.013000000000000001,3.0239999999999996,0.113,0
18248,14.932,1.0717284342894557,0.079,0.049,0.937,0.025,0.02,0.28600000000000003,0.28600000000000003,0.28600000000000003,-0.005,1.3419999999999999,0.094,0
18249,7.591,1.0665449508939815,0.057,0.053,0.884,0.04,0.023,0.254,0.254,0.254,0.026000000000000002,2.04,0.094,0
18250,7.166,1.1364400322448844,0.042,0.059000000000000004,0.878,0.073,0.018000000000000002,0.076,0.076,0.551,-0.008,4.011,0.098,0
18251,6.904,1.1452848688121666,0.011000000000000001,0.057999999999999996,0.873,0.054000000000000006,0.013999999999999999,0.073,0.073,0.396,0.018000000000000002,3.888,0.09699999999999999,0
18252,6.672000000000001,1.1584970779071373,0.045,0.06,0.87,0.10400000000000001,0.02,0.07,0.07,0.7440000000000001,0.012,5.382000000000001,0.098,0
18253,7.5089999999999995,1.159502295268439,-0.38299999999999995,0.055999999999999994,0.882,0.127,0.015,0.069,0.069,1.006,0.042,8.515,0.091,0
18254,9.1,1.106329923641023,0.040999999999999995,0.046,0.9009999999999999,0.08900000000000001,0.017,0.157,0.157,0.754,0.003,5.321000000000001,0.075,0
18256,11.526,1.0907591694470846,0.061,0.08800000000000001,0.92,0.09699999999999999,0.019,0.5429999999999999,0.5429999999999999,0.555,0.009000000000000001,5.443,0.114,0
18257,13.64,1.0784573632038894,0.07200000000000001,0.087,0.932,0.134,0.018000000000000002,0.66,0.66,0.665,0.011000000000000001,8.06,0.11199999999999999,0
18258,13.667,1.0680384789721944,-0.039,0.077,0.932,0.136,0.004,0.665,0.665,0.6659999999999999,0.013999999999999999,32.555,0.094,0
18259,14.692,1.0575810988412464,0.106,0.071,0.9359999999999999,0.15,-0.013999999999999999,0.6970000000000001,0.6970000000000001,0.713,-0.013999999999999999,-10.56,0.094,0
18260,11.604000000000001,1.0934406217802268,-0.067,0.059000000000000004,0.9209999999999999,0.159,0.005,0.634,0.634,0.7340000000000001,-0.018000000000000002,30.19,0.087,0
18261,12.854000000000001,1.0760168124791603,-0.071,0.059000000000000004,0.9279999999999999,0.159,0.009000000000000001,0.638,0.638,0.8,0.005,17.882,0.092,0
18262,11.487,1.0801775635605508,0.038,0.067,0.92,0.155,0.013000000000000001,0.601,0.601,0.774,-0.006999999999999999,12.812000000000001,0.098,0
18263,7.693,1.1275285774928485,0.031,0.07,0.885,0.115,0.015,0.469,0.469,0.53,0.003,8.831,0.102,0
18264,7.612,1.1380627700035855,-0.009000000000000001,0.063,0.884,0.14,0.006999999999999999,0.53,0.53,0.5670000000000001,0.001,20.566,0.09,0
18265,11.708,1.0896813877896612,-0.7390000000000001,0.055999999999999994,0.9209999999999999,0.115,0.006,0.5660000000000001,0.5660000000000001,0.632,0.009000000000000001,20.612,0.075,0
18266,23.083000000000002,1.0632652017299389,-1.185,0.055999999999999994,0.958,0.106,-0.04,0.718,0.718,0.72,-0.015,-2.642,0.077,0
18269,7.749,1.1352974136541003,0.085,0.098,0.885,0.040999999999999995,0.031,0.23600000000000002,0.23399999999999999,0.27,0.046,1.324,0.134,0
18270,7.652,1.1306196989254318,0.095,0.085,0.883,0.092,0.027999999999999997,0.389,0.386,0.485,0.039,3.278,0.133,0
18271,8.155,1.1386360928390356,0.055,0.073,0.89,0.111,0.018000000000000002,0.495,0.493,0.512,0.10300000000000001,6.382000000000001,0.133,0
18272,9.204,1.1132622116321889,0.009000000000000001,0.064,0.9,0.102,0.011000000000000001,0.494,0.489,0.523,0.055999999999999994,9.499,0.114,0
18273,9.772,1.1091797318791183,0.064,0.068,0.904,0.10099999999999999,0.016,0.44299999999999995,0.433,0.597,0.001,6.337999999999999,0.11,0
18274,9.812999999999999,1.106812603413075,0.085,0.076,0.904,0.105,0.02,0.36,0.35200000000000004,0.713,0.024,5.335,0.11,0
18275,12.177,1.088539947028891,0.142,0.038,0.924,0.012,0.021,0.133,0.133,0.134,0.006999999999999999,0.58,0.06,1
18277,11.467,1.0873148931531877,0.175,0.105,0.92,0.083,0.037000000000000005,0.294,0.294,0.731,0.023,2.299,0.14300000000000002,0
18278,11.495,1.0872434967064866,0.152,0.096,0.92,0.068,0.031,0.233,0.233,0.655,0.016,2.392,0.136,0
18279,13.442,1.0813684246904582,0.17,0.08,0.9309999999999999,0.081,0.027999999999999997,0.385,0.385,0.722,0.046,3.115,0.113,0
18281,11.932,1.0864789830413695,0.085,0.099,0.9229999999999999,0.066,0.022000000000000002,0.141,0.141,0.735,0.023,3.012,0.141,0
18282,10.693,1.0865724954870983,0.146,0.09300000000000001,0.914,0.035,0.028999999999999998,0.091,0.091,0.37200000000000005,0.12300000000000001,1.227,0.145,0
18283,10.352,1.0963579020452177,0.11699999999999999,0.075,0.912,0.063,0.024,0.084,0.084,0.655,-0.036000000000000004,2.705,0.11900000000000001,0
18284,10.454,1.097260717709724,0.055999999999999994,0.063,0.9129999999999999,0.07400000000000001,0.022000000000000002,0.1,0.1,0.7609999999999999,-0.055,3.448,0.1,0
18285,9.851,1.099377031178873,0.105,0.06,0.9079999999999999,0.071,0.022000000000000002,0.40299999999999997,0.40299999999999997,0.46,0.01,3.241,0.096,0
18286,9.391,1.1035018177383737,0.11800000000000001,0.067,0.904,0.054000000000000006,0.025,0.222,0.222,0.436,0.015,2.144,0.10300000000000001,0
18287,11.125,1.089025228383669,0.14,0.077,0.9179999999999999,0.053,0.027999999999999997,0.387,0.387,0.392,0.01,2.0340000000000003,0.113,0
18288,11.075,1.0911391621060382,0.11800000000000001,0.08,0.917,0.046,0.023,0.35100000000000003,0.35100000000000003,0.35700000000000004,0.013999999999999999,2.023,0.106,0
18289,11.722000000000001,1.0874695298205461,0.079,0.07,0.9209999999999999,0.11199999999999999,0.017,0.5479999999999999,0.5479999999999999,0.644,0.009000000000000001,6.925,0.085,0
18290,9.595,1.081555480572919,-0.038,0.06,0.9059999999999999,0.057,0.005,0.242,0.242,0.455,0.01,10.862,0.07400000000000001,0
18291,9.217,1.108284375997914,-0.08900000000000001,0.055,0.902,0.048,0.006,0.264,0.264,0.364,0.003,8.671,0.073,0
18292,8.382,1.1134197445667937,0.07400000000000001,0.05,0.893,0.054000000000000006,0.019,0.256,0.256,0.379,0.017,2.8689999999999998,0.07200000000000001,0
18293,7.945,1.124258659132146,0.06,0.048,0.888,0.040999999999999995,0.02,0.268,0.268,0.268,0.015,2.031,0.07,0
18294,7.857,1.1318390713005322,0.068,0.044000000000000004,0.887,0.046,0.02,0.29,0.29,0.29,0.01,2.3040000000000003,0.062,0
18296,11.27,1.0837657018022937,0.11800000000000001,0.087,0.9179999999999999,0.17,0.02,0.677,0.677,0.677,0.027999999999999997,8.656,0.157,0
18297,10.558,1.097161341431212,0.075,0.086,0.9129999999999999,0.168,0.016,0.66,0.66,0.66,-0.006,10.763,0.16,0
18298,14.126,1.07439590458846,0.10400000000000001,0.066,0.934,0.086,0.021,0.431,0.431,0.7440000000000001,0.011000000000000001,4.199,0.077,0
18299,14.306,1.0698236591449732,0.081,0.075,0.935,0.069,0.018000000000000002,0.41600000000000004,0.41600000000000004,0.612,0.009000000000000001,3.8169999999999997,0.08900000000000001,0
18300,14.759,1.0698209319853418,0.024,0.076,0.937,0.071,0.012,0.40700000000000003,0.40700000000000003,0.6679999999999999,0.006,6.104,0.092,0
18301,16.136,1.0605559950978112,-0.054000000000000006,0.07,0.9420000000000001,0.071,0.005,0.465,0.465,0.652,-0.006,13.988,0.086,0
18302,17.352999999999998,1.0621026651043355,-0.22399999999999998,0.063,0.946,0.08800000000000001,0.002,0.505,0.505,0.7959999999999999,0.005,35.324,0.083,0
18303,30.046,1.0439352248635483,-0.8320000000000001,0.055999999999999994,0.968,0.08900000000000001,-0.008,0.57,0.57,1.1840000000000002,0.01,-11.498,0.079,1
18305,2.4330000000000003,1.412253003200055,0.048,0.075,0.7090000000000001,0.021,0.028999999999999998,0.003,0.003,0.071,-0.013000000000000001,0.7120000000000001,0.09,0
18307,9.616,1.106866079664867,0.076,0.071,0.9059999999999999,0.099,0.018000000000000002,0.504,0.504,0.519,0.042,5.649,0.106,0
18308,5.335,1.195577216938894,0.067,0.063,0.8420000000000001,0.152,0.021,0.49,0.49,0.49,0.038,7.3870000000000005,0.11,0
18309,6.539,1.1608941831938175,0.055,0.055,0.867,0.175,0.018000000000000002,0.561,0.561,0.58,0.077,9.815,0.106,0
18310,8.264,1.1268940690815537,0.062,0.052000000000000005,0.892,0.259,0.018000000000000002,0.698,0.698,0.723,0.013000000000000001,15.33,0.092,0
18311,7.1129999999999995,1.1256060698511638,0.042,0.054000000000000006,0.877,0.23600000000000002,0.02,0.627,0.627,0.716,0.013999999999999999,13.124,0.08199999999999999,0
18312,6.48,1.147833309795277,0.040999999999999995,0.063,0.866,0.19399999999999998,0.016,0.551,0.551,0.65,0.018000000000000002,12.19,0.094,0
18313,7.776,1.1475245642494838,-0.205,0.065,0.8859999999999999,0.213,0.011000000000000001,0.6,0.6,0.746,0.008,18.703,0.094,0
18314,9.37,1.1046301692240343,-0.27699999999999997,0.06,0.904,0.263,0.008,0.687,0.687,0.853,-0.005,34.865,0.085,0
18316,5.0680000000000005,1.2198263912419374,0.043,0.073,0.835,0.021,0.018000000000000002,0.07400000000000001,0.07400000000000001,0.11599999999999999,0.027000000000000003,1.12,0.084,0
18317,7.021,1.1415716033734435,0.045,0.076,0.875,0.069,0.015,0.316,0.316,0.381,-0.03,4.55,0.085,0
18319,5.669,1.257729683928083,-0.016,0.071,0.85,0.297,0.011000000000000001,0.605,0.605,0.782,-0.32899999999999996,26.875999999999998,0.126,0
18320,6.569,1.1448659626320066,0.033,0.075,0.868,0.304,0.017,0.607,0.607,0.903,-0.098,17.687,0.124,0
18321,5.474,1.1767104226064788,0.027999999999999997,0.068,0.846,0.171,0.017,0.48100000000000004,0.48100000000000004,0.574,0.225,9.42,0.121,0
18322,4.717,1.1891947146423345,-0.049,0.062,0.825,0.115,0.006999999999999999,0.397,0.397,0.397,0.242,16.24,0.11699999999999999,0
18323,5.516,1.227823991738856,-0.126,0.047,0.847,0.20199999999999999,-0.01,0.424,0.424,0.759,-0.222,-21.064,0.078,0
18324,7.565,1.1287607757198115,-0.16,0.055999999999999994,0.883,0.17800000000000002,0.006,0.52,0.52,0.731,-0.01,30.468000000000004,0.08199999999999999,0
18325,6.773,1.1024659105390595,-0.034,0.064,0.871,0.16,0.011000000000000001,0.473,0.473,0.654,-0.009000000000000001,16.137,0.086,0
18326,7.957999999999999,1.1405459474348008,-0.008,0.069,0.888,0.188,0.013000000000000001,0.33299999999999996,0.33299999999999996,1.123,0.006,14.857999999999999,0.087,0
18327,9.451,1.108559374789356,0.034,0.065,0.904,0.188,0.015,0.43200000000000005,0.43200000000000005,1.12,0.013999999999999999,12.581,0.079,0
18328,8.201,1.1351621946335604,-0.29600000000000004,0.057,0.8909999999999999,0.126,-0.006999999999999999,0.43200000000000005,0.43200000000000005,0.657,0.008,-16.914,0.069,0
18329,13.112,1.092717002973874,-0.535,0.053,0.929,0.111,-0.016,0.564,0.564,0.6809999999999999,-0.01,-6.862,0.069,0
18330,19.666,1.0616757250919022,-0.66,0.042,0.9520000000000001,0.092,0.001,0.578,0.578,0.8029999999999999,0.012,97.23200000000001,0.066,0
18331,17.146,1.041265520217781,-1.8090000000000002,0.038,0.945,0.077,-0.001,0.539,0.539,0.6409999999999999,0.002,-85.838,0.065,0
18332,9.206,1.1235318090620299,-0.094,0.034,0.902,0.073,0.003,0.287,0.287,0.53,-0.005,22.829,0.047,0
18333,9.237,1.0981776334999398,0.040999999999999995,0.039,0.902,0.07,0.016,0.19899999999999998,0.19899999999999998,0.57,-0.018000000000000002,4.681,0.048,0
18334,8.367,1.122773312840874,0.039,0.043,0.893,0.06,0.018000000000000002,0.353,0.353,0.365,0.004,3.344,0.051,0
18335,8.548,1.1224099865487043,0.124,0.04,0.895,0.059000000000000004,0.018000000000000002,0.348,0.348,0.369,0.016,3.404,0.048,0
18336,9.872,1.0990171866337384,0.051,0.039,0.9079999999999999,0.051,0.017,0.349,0.349,0.36,0.005,3.075,0.046,0
18337,12.003,1.091260846306589,0.065,0.045,0.9229999999999999,0.043,0.02,0.361,0.361,0.361,0.009000000000000001,2.294,0.054000000000000006,0
18338,13.610999999999999,1.073545602179942,0.168,0.057,0.932,0.05,0.026000000000000002,0.41600000000000004,0.41600000000000004,0.426,-0.019,2.021,0.07,0
18339,11.0,1.1008450006938533,0.326,0.085,0.917,0.132,0.05,0.611,0.611,0.616,-0.129,3.0389999999999997,0.11800000000000001,0
18340,11.651,1.08063448164854,0.19,0.049,0.9209999999999999,0.09,0.027000000000000003,0.528,0.528,0.536,-0.09,3.313,0.073,1
18342,3.826,1.2875189996395944,0.04,0.07,0.7929999999999999,0.272,0.019,0.545,0.545,0.598,-0.08800000000000001,14.844000000000001,0.11800000000000001,0
18343,4.71,1.215292527984213,0.043,0.076,0.825,0.28600000000000003,0.02,0.579,0.579,0.688,-0.033,14.668,0.11599999999999999,0
18344,4.888999999999999,1.2121980084984512,0.053,0.071,0.83,0.297,0.022000000000000002,0.616,0.616,0.6729999999999999,0.092,13.373,0.102,0
18345,5.912000000000001,1.1867479880019192,0.047,0.062,0.855,0.306,0.019,0.677,0.677,0.6829999999999999,0.068,16.987000000000002,0.087,0
18346,6.563,1.1546019381100499,0.047,0.054000000000000006,0.868,0.27699999999999997,0.017,0.67,0.67,0.691,-0.044000000000000004,17.799,0.07400000000000001,0
18347,7.1,1.143881891144381,0.013000000000000001,0.057999999999999996,0.877,0.19699999999999998,0.013999999999999999,0.596,0.596,0.645,-0.004,13.888,0.081,0
18348,7.73,1.1342352192168312,0.031,0.063,0.885,0.13699999999999998,0.013999999999999999,0.516,0.516,0.58,0.011000000000000001,10.131,0.08900000000000001,0
18349,8.013,1.126618917860918,0.013999999999999999,0.066,0.889,0.11699999999999999,0.011000000000000001,0.461,0.461,0.57,0.005,11.107000000000001,0.095,0
18350,8.451,1.1252467330019942,-0.21899999999999997,0.065,0.894,0.155,0.013000000000000001,0.5489999999999999,0.5489999999999999,0.6579999999999999,0.01,11.821,0.09,0
18352,6.709,1.1506896179192625,0.067,0.08800000000000001,0.87,0.225,0.02,0.259,0.259,1.2830000000000001,0.02,11.347999999999999,0.177,0
18353,7.379,1.1462904164080299,0.068,0.077,0.8809999999999999,0.193,0.019,0.254,0.254,1.205,0.05,10.738,0.16699999999999998,0
18354,7.643,1.130393970798088,0.073,0.075,0.884,0.166,0.02,0.21899999999999997,0.21899999999999997,1.119,-0.012,8.437000000000001,0.162,0
18355,7.43,1.134714353100802,0.067,0.073,0.8809999999999999,0.156,0.02,0.20199999999999999,0.20199999999999999,1.052,0.003,7.848,0.155,0
18356,7.218,1.1422945413755357,0.065,0.07200000000000001,0.878,0.158,0.019,0.151,0.151,1.103,0.013999999999999999,8.287,0.141,0
18357,6.9479999999999995,1.139853277762264,0.071,0.086,0.8740000000000001,0.161,0.022000000000000002,0.086,0.086,1.171,0.017,7.212999999999999,0.156,0
18358,7.202000000000001,1.151870951299875,0.067,0.08900000000000001,0.878,0.14300000000000002,0.023,0.418,0.584,0.955,0.012,6.487,0.165,0
18359,8.587,1.1281710675522436,-0.039,0.069,0.8959999999999999,0.10400000000000001,0.005,0.153,0.153,0.84,0.002,20.689,0.131,0
18360,9.524,1.1071391236438248,0.08800000000000001,0.081,0.902,0.07200000000000001,0.021,0.129,0.125,0.642,0.02,3.464,0.152,0
18361,8.439,1.1112478593876438,0.062,0.07400000000000001,0.89,0.039,0.02,0.22699999999999998,0.221,0.276,0.016,2.031,0.157,0
18362,6.752000000000001,1.149255027716061,0.065,0.07200000000000001,0.868,0.018000000000000002,0.023,0.11800000000000001,0.115,0.11800000000000001,0.015,0.778,0.17,0
18363,6.596,1.1527758479345274,0.063,0.07400000000000001,0.868,0.015,0.026000000000000002,0.094,0.094,0.106,0.019,0.5920000000000001,0.172,0
18364,6.656000000000001,1.1581368944728572,0.068,0.076,0.8690000000000001,0.003,0.026000000000000002,0.011000000000000001,0.011000000000000001,0.024,0.016,0.125,0.166,0
18365,7.2829999999999995,1.1391600258982297,0.07,0.073,0.879,0.001,0.025,0.005,0.005,0.008,0.013999999999999999,0.04,0.16399999999999998,0
18368,5.117,1.232075121629422,0.044000000000000004,0.07,0.8370000000000001,0.07,0.022000000000000002,0.293,0.293,0.302,-0.131,3.273,0.11699999999999999,0
18369,6.058,1.165059106962446,0.025,0.07400000000000001,0.858,0.126,0.021,0.05,0.05,0.845,-0.19399999999999998,6.4639999999999995,0.122,0
18370,5.7410000000000005,1.18584235794969,0.048,0.07,0.852,0.036000000000000004,0.022000000000000002,0.11800000000000001,0.11800000000000001,0.212,-0.008,1.6840000000000002,0.11699999999999999,0
18371,6.034,1.163686945421497,0.038,0.07200000000000001,0.858,0.055,0.019,0.171,0.171,0.321,0.040999999999999995,2.923,0.122,0
18372,6.747000000000001,1.1568267181631262,0.059000000000000004,0.071,0.871,0.031,0.024,0.165,0.165,0.198,0.059000000000000004,1.3230000000000002,0.11800000000000001,0
18373,7.477,1.1362583029258297,0.081,0.065,0.882,0.038,0.026000000000000002,0.203,0.203,0.254,-0.015,1.486,0.11699999999999999,0
18374,8.035,1.127830933988764,0.09300000000000001,0.06,0.889,0.039,0.027000000000000003,0.244,0.244,0.263,0.012,1.482,0.11599999999999999,0
18375,8.277000000000001,1.1170781109545325,0.099,0.057999999999999996,0.892,0.027999999999999997,0.025,0.195,0.195,0.21100000000000002,0.021,1.127,0.10800000000000001,0
18376,7.886,1.125046291523974,0.07400000000000001,0.059000000000000004,0.887,0.021,0.023,0.145,0.145,0.161,0.021,0.94,0.10099999999999999,0
18377,8.02,1.122565551273067,0.069,0.064,0.889,0.016,0.02,0.126,0.126,0.126,0.016,0.812,0.1,0
18378,8.606,1.1219478601017179,0.063,0.067,0.8959999999999999,0.027000000000000003,0.021,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.015,1.3319999999999999,0.106,0
18379,10.442,1.1056296801139391,0.10400000000000001,0.062,0.9129999999999999,0.049,0.021,0.336,0.336,0.374,0.013999999999999999,2.494,0.10400000000000001,0
18380,10.214,1.0958046217687594,0.115,0.059000000000000004,0.9109999999999999,0.045,0.026000000000000002,0.266,0.266,0.368,0.013000000000000001,1.74,0.099,0
18381,10.561,1.0987156736613282,0.115,0.054000000000000006,0.914,0.034,0.025,0.24100000000000002,0.24100000000000002,0.299,0.015,1.41,0.096,0
18382,10.212,1.0962690511849176,0.12,0.052000000000000005,0.9109999999999999,0.026000000000000002,0.025,0.174,0.174,0.245,0.02,1.088,0.095,0
18383,10.366,1.0978899314487947,0.11900000000000001,0.047,0.912,0.021,0.024,0.096,0.096,0.218,0.019,0.9279999999999999,0.086,0
18384,10.401,1.0971572146695134,0.11199999999999999,0.044000000000000004,0.912,0.03,0.021,0.122,0.122,0.295,0.018000000000000002,1.406,0.076,0
18385,10.087,1.0998432200417319,0.11199999999999999,0.044000000000000004,0.91,0.04,0.022000000000000002,0.195,0.195,0.358,0.019,1.865,0.07400000000000001,0
18386,10.289000000000001,1.0996238055043195,0.124,0.043,0.9109999999999999,0.043,0.023,0.212,0.212,0.387,0.019,1.976,0.07200000000000001,0
18387,10.78,1.0935215486859329,0.141,0.042,0.915,0.047,0.023,0.217,0.217,0.436,0.017,2.126,0.068,0
18388,11.065999999999999,1.0929281128653605,0.16,0.042,0.917,0.026000000000000002,0.024,0.17800000000000002,0.17800000000000002,0.254,0.016,1.1179999999999999,0.068,0
18389,10.779000000000002,1.091151506651745,0.17300000000000001,0.044000000000000004,0.915,0.037000000000000005,0.024,0.124,0.124,0.38,0.02,1.557,0.07200000000000001,0
18390,11.056,1.0971131966056313,0.159,0.042,0.917,0.02,0.022000000000000002,0.102,0.102,0.218,0.019,0.983,0.073,0
18391,12.868,1.083207471844279,0.16,0.035,0.9279999999999999,0.013999999999999999,0.019,0.138,0.138,0.17,0.017,0.7959999999999999,0.064,0
18392,13.583,1.0729410835347635,0.187,0.034,0.9309999999999999,0.015,0.02,0.17300000000000001,0.17300000000000001,0.18,0.013999999999999999,0.789,0.066,1
18394,11.717,1.0810800274016854,0.139,0.071,0.9209999999999999,0.09699999999999999,0.025,0.162,0.162,1.0290000000000001,0.066,3.897,0.086,0
18395,11.235,1.0888815674104462,0.136,0.064,0.9179999999999999,0.111,0.026000000000000002,0.215,0.215,1.069,-0.059000000000000004,4.4030000000000005,0.077,0
18397,4.27,1.2728357858484658,0.045,0.07400000000000001,0.81,0.11,0.022000000000000002,0.36700000000000005,0.36700000000000005,0.36700000000000005,0.002,5.155,0.092,0
18398,4.934,1.2002714179109406,0.051,0.078,0.831,0.136,0.021,0.447,0.447,0.447,0.015,6.621,0.09300000000000001,0
18400,6.0760000000000005,1.164581711877598,0.07200000000000001,0.075,0.8590000000000001,0.1,0.02,0.39299999999999996,0.39299999999999996,0.428,0.011000000000000001,5.593999999999999,0.102,0
18402,7.46,1.1342774181646091,0.095,0.071,0.882,0.158,0.026000000000000002,0.565,0.565,0.58,0.01,6.306,0.10099999999999999,0
18403,8.06,1.1334567615521098,0.087,0.061,0.89,0.14400000000000002,0.023,0.56,0.56,0.573,0.013000000000000001,6.654,0.085,0
18404,8.405,1.1201802635505675,0.079,0.059000000000000004,0.894,0.151,0.02,0.579,0.579,0.596,0.01,7.497999999999999,0.078,0
18405,9.552,1.105863937512351,0.085,0.06,0.905,0.159,0.02,0.59,0.59,0.688,0.013999999999999999,7.91,0.083,0
18406,9.466000000000001,1.105845907007369,0.08800000000000001,0.064,0.904,0.17300000000000001,0.02,0.5720000000000001,0.5720000000000001,0.774,0.013999999999999999,8.724,0.086,0
18407,9.118,1.1067488910841226,0.079,0.068,0.9009999999999999,0.16699999999999998,0.02,0.5589999999999999,0.5589999999999999,0.745,0.009000000000000001,8.373,0.09300000000000001,0
18408,8.754,1.1122512842287142,0.076,0.066,0.897,0.153,0.02,0.531,0.531,0.701,0.015,7.69,0.091,0
18409,8.656,1.115596334738496,0.028999999999999998,0.059000000000000004,0.8959999999999999,0.10300000000000001,0.015,0.449,0.44799999999999995,0.55,0.012,7.02,0.084,0
18410,8.662,1.1124749070768147,0.07,0.057,0.8959999999999999,0.073,0.019,0.325,0.325,0.473,0.006,3.8,0.084,0
18411,8.092,1.1187118855317106,0.08,0.055,0.89,0.054000000000000006,0.022000000000000002,0.22399999999999998,0.223,0.37799999999999995,0.013999999999999999,2.398,0.085,0
18412,7.702000000000001,1.1316365549089427,0.073,0.052000000000000005,0.885,0.045,0.022000000000000002,0.152,0.151,0.332,0.024,2.053,0.085,0
18413,7.632000000000001,1.1303213227112034,0.09699999999999999,0.051,0.884,0.037000000000000005,0.027000000000000003,0.045,0.045,0.301,0.018000000000000002,1.359,0.08199999999999999,0
18414,7.274,1.1364011814497053,0.10400000000000001,0.051,0.879,0.022000000000000002,0.028999999999999998,0.022000000000000002,0.022000000000000002,0.175,0.025,0.759,0.079,0
18423,4.591,1.2682163596808298,0.061,0.07200000000000001,0.821,0.24600000000000002,0.023,0.431,0.431,0.784,-0.073,11.095999999999998,0.114,0
18424,6.816,1.1637612577218732,0.017,0.065,0.872,0.254,0.013000000000000001,0.449,0.449,1.092,-0.105,23.406,0.099,0
18425,7.563,1.1388734017313011,0.087,0.076,0.883,0.21600000000000003,0.022000000000000002,0.536,0.536,0.8590000000000001,0.012,9.937000000000001,0.128,0
18426,7.4910000000000005,1.1318064112231976,0.08199999999999999,0.07,0.882,0.166,0.022000000000000002,0.506,0.506,0.6970000000000001,0.062,7.372999999999999,0.12,0
18427,7.811,1.132768915905728,0.096,0.065,0.887,0.19699999999999998,0.024,0.589,0.589,0.7140000000000001,0.034,8.226,0.11,0
18428,9.345,1.1102338473396345,0.067,0.055999999999999994,0.903,0.221,0.021,0.519,0.519,1.0979999999999999,0.07200000000000001,11.805,0.08,0
18429,9.594,1.1046091853067275,0.10300000000000001,0.066,0.9059999999999999,0.218,0.023,0.541,0.541,1.061,0.025,9.67,0.08800000000000001,0
18430,8.567,1.1112114493103316,0.081,0.068,0.895,0.203,0.021,0.518,0.518,0.935,0.023,9.936,0.08900000000000001,0
18431,9.216000000000001,1.1124772674451886,0.042,0.068,0.902,0.19,0.015,0.569,0.569,0.8370000000000001,0.047,12.485999999999999,0.087,0
18432,10.668,1.1055455532433136,-0.326,0.059000000000000004,0.914,0.166,0.008,0.574,0.574,0.823,-0.006999999999999999,21.975,0.076,0
18433,10.902000000000001,1.0901313101427224,-0.145,0.063,0.9159999999999999,0.17,0.001,0.5589999999999999,0.5589999999999999,0.893,-0.08,120.994,0.087,0
18434,11.444,1.0873801103936047,-0.158,0.063,0.92,0.131,0.003,0.599,0.599,0.6559999999999999,0.079,41.16,0.08800000000000001,0
18435,13.298,1.0736671717867474,0.13699999999999998,0.063,0.93,0.055,0.023,0.228,0.228,0.61,0.015,2.471,0.075,0
18436,11.9,1.0778355652705545,0.15,0.076,0.922,0.073,0.027000000000000003,0.272,0.272,0.687,0.013999999999999999,2.8819999999999997,0.09300000000000001,0
18437,10.016,1.0948200939260355,0.11699999999999999,0.079,0.909,0.083,0.025,0.278,0.278,0.6629999999999999,0.012,3.537,0.094,0
18438,10.792,1.0948258157723378,0.069,0.07,0.915,0.139,0.018000000000000002,0.451,0.451,0.9009999999999999,0.013999999999999999,8.052,0.084,0
18439,11.869000000000002,1.1061145418064633,-0.28800000000000003,0.057999999999999996,0.922,0.14400000000000002,0.002,0.607,0.607,0.7290000000000001,0.01,72.625,0.069,0
18440,12.642999999999999,1.0744464726355438,0.006999999999999999,0.054000000000000006,0.927,0.11199999999999999,0.009000000000000001,0.589,0.589,0.627,0.013000000000000001,12.062999999999999,0.07200000000000001,0
18441,13.485,1.0686159125445829,0.14400000000000002,0.053,0.9309999999999999,0.09699999999999999,0.024,0.348,0.348,0.917,0.019,4.335,0.08,0
