Unnamed: 0,leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label,edge_GOLEM__leverage_ratio__asset_liabilities,edge_GOLEM__leverage_ratio__asset_turnover,edge_GOLEM__leverage_ratio__totaldebt_invcap,edge_GOLEM__roe__totaldebt_invcap,edge_GOLEM__debt_ratio__leverage_ratio,edge_GOLEM__debt_ratio__asset_liabilities,edge_GOLEM__debt_ratio__rect_turn,edge_GOLEM__debt_ratio2__roa,edge_GOLEM__debt_ratio2__capitalization_ratio,edge_GOLEM__debt_ratio2__totaldebt_invcap,edge_GOLEM__debt_ratio2__debt_ebitda,edge_GOLEM__debt_ratio2__rect_turn,edge_GOLEM__roa__roe,edge_GOLEM__roa__asset_turnover,edge_GOLEM__roa__debt_ratio,edge_GOLEM__roa__capitalization_ratio,edge_GOLEM__roa__totaldebt_invcap,edge_GOLEM__roa__rect_turn,edge_GOLEM__capitalization_ratio__debt_ratio,edge_GOLEM__capitalization_ratio__longtermdebt_invcap,edge_GOLEM__capitalization_ratio__totaldebt_invcap,edge_GOLEM__longtermdebt_invcap__totaldebt_invcap,edge_GOLEM__rect_turn__leverage_ratio,edge_GOLEM__rect_turn__asset_liabilities,edge_GOLEM__rect_turn__roe,edge_GOLEM__rect_turn__asset_turnover
20642,-1.4623681692417891,1.4564501475139904,-0.1013909064603928,-0.7946340285278305,-2.0109831239328586,1.5014872722186354,0.0585522732094673,1.04499856905181,0.8390664570918218,-0.3278373567433708,0.1836239645595449,0.4012815655496771,-0.1981142097524106,0,-0.4773609207010151,0.22922999558263935,0.1809058998530176,0.003608546588480312,2.320225452512958,3.071539885741417,-0.11168218601298947,0.009970992607533159,1.0771519515206345,-0.38968160649227057,0.18114106127103652,-0.04723661091091569,-0.003235403750356841,-0.021701667684072813,0.0246980318543831,-0.008537722146644016,0.0034143409893541616,-0.0028938638542310613,-0.23808592088964511,0.8132658350640571,0.2807580944736513,-0.10317145195251483,0.06706877381384435,-0.034762652469607414,-0.002641956361604707,0.039306703212394045
6421,-0.6125643171816811,0.1310828363366079,0.1856135952478299,-0.3180781113152196,-0.2759902553060339,0.479490444457774,0.2630791724590231,-0.7351049427578745,-0.6803909564771805,0.7699645090197338,0.2398382052835721,0.0164490110139053,-0.0756113322276274,0,-0.017996665229898588,0.03843554474102706,-0.1779753959511192,0.015515127949071733,0.13338607041002712,0.037939507379710656,-0.005849792911686068,0.014306697756792094,-0.24197412125876133,0.2922674673777125,0.0023711869258239756,-0.00575715995613469,0.026612272889347716,-0.03903034952103175,0.015229665863092146,0.026984748238137797,-0.03602980120800762,-0.004962403396971954,0.022985432696504614,0.46390424641916883,0.46385068358169107,-0.1964870728140684,0.010722266556112267,-0.0011940826181214693,0.001845897921204626,0.006004882425084085
11844,-0.6831401152175873,0.1942861624783344,-0.1929880878566347,-0.7385686265028174,-0.3673056694442878,-0.2505072896571271,-0.4186771583728296,0.1322414112106199,0.0599569159505733,-0.420693721923879,0.0149812423874633,-0.0301669588351444,-0.163727437113875,0,-0.029747205392088114,0.09952867118925313,0.10844596195435595,0.008813966703596186,0.19797140062259433,0.07483790327428418,-0.016858112553246037,0.01189522372342273,-0.02274193767768808,0.08342884122896269,0.00227194567375477,0.0065130330351949,0.04403474534971579,0.14422890711733624,-0.03225648641686916,0.00772554814928054,-0.03132924944696373,0.01710091860219284,-0.005503065721982805,0.00735406109124275,0.04559231631796653,-0.009460412206465846,0.02589281491324371,-0.003832348455290544,-0.0041558797662066185,0.03019229688920208
19866,-1.4051505664177264,1.119815243999453,-0.3090111842918731,-0.9347975335903632,-1.8283522956563485,-0.3873818648036711,-0.4186771583728296,-0.4444757979726202,-0.4323162767108131,-0.712741967249671,0.1274097238355177,-0.0834041353055084,-0.1701749569836004,0,-0.35266612931714925,0.2591122720198094,0.3779138078190539,0.023910100486144528,2.0269721394328335,2.1471301285405495,-0.08721985984028406,0.018394650129915948,0.11820259892211323,0.2185754741906594,0.009713436674384497,0.010468305397781381,0.07050812804889359,0.18254881375631407,-0.16056441785752495,-0.02596629260828402,-0.05307821277001363,0.017774345820145986,0.09206988321014344,0.17822563792522472,-0.2596202720361431,0.11556828315483368,0.05535623277268197,-0.02295850905139366,-0.006916412000399283,0.0397188843847532
14780,-1.5420720673391215,1.938197223914028,-0.3334370993308708,-0.0938165032151676,-2.307758219882184,-0.8527554203019206,-0.3505015252896445,-0.9894054444449722,-0.8974563012727522,-1.009283262503552,-1.7089221398160352,-0.2869895186921768,-0.1465340507946072,0,-0.669880214904717,0.02853852177386073,0.5872936532045198,0.0365343901113397,2.80776019137078,4.690729433665522,-0.0947957169451262,0.03389903843192419,0.5792131405999138,0.6813454688811037,0.07357606684431166,0.019842870273442295,0.063692683897708,0.015337385843328976,-0.1696642644180763,-0.04838901353985083,-0.0629227471322039,0.012812892307286041,0.2586867561458332,0.8235843389038245,-0.8183621185117147,0.33972783032825965,0.05231078539253968,-0.034216704486947296,-0.006426336791915713,0.0034324295432677735
17929,-1.1090439058885295,0.7063702135513453,-0.1074973852201421,-0.5423397194152747,-1.0750001290157558,0.3334908976347936,-0.1459746260400885,-1.2482470265193395,-1.1183978129396734,0.3521108657074471,-1.2029939732997923,0.1015214839665473,-0.0992522384166206,0,-0.1755802368250465,0.1186499920977396,-0.14735529038746215,-0.0041091519305196545,0.9406375059378345,0.796329864483862,-0.029909467430107674,-0.0055212108729693656,-0.28577494287416566,0.09295938120699612,0.01017859854361486,-0.005256125713420785,0.008551868024882607,0.03692589010394723,-0.032915165833377724,-0.02542497134319367,0.009142426765395041,0.0036144014656043365,0.15202627314834707,1.2948436217375903,0.36019536347995157,-0.14769999456490296,0.025482208475030688,-0.008446452498164784,-0.0014032957771752375,0.013439885118369875
20250,-0.3413929543812589,-0.0275413912439584,-0.3334370993308708,-0.7105359254903109,-0.002044012891272,-0.8892553070076656,-0.3505015252896445,-0.9984876052195114,-0.9052086350154512,-0.7681562496961032,-0.1723995600259605,-0.310063420554332,-0.1701749569836004,0,0.00210734160715441,0.047850684751030555,0.098955898866305,0.02780598979046513,0.0005505581800660044,-5.903663760960019e-05,-9.750774963447543e-05,0.03534999498141274,0.6095491998796908,0.5407616025144939,0.08289398974634347,0.024030541891970018,0.063692683897708,0.11616041177529064,-0.00015027395013522427,-0.0488331962590361,-0.04788992669684729,0.014880045869230495,0.0002312255925983014,0.8383238826779915,-0.6285652931353286,0.26079724517606073,0.013449254692941181,0.0005646550031807763,-0.007463122606630569,0.030190167669109695
17505,-0.4148630280463979,0.0444470981836673,0.4970440119950498,-1.0188956366278827,-0.0705305734949625,-1.0170049104777734,0.1949035393758377,-0.7623514250814921,-0.7036479577052774,-0.9808272796256542,0.2398382052835721,-0.3863744988868512,-0.2174567693615869,1,-0.004132783534890744,0.08338386028723467,0.15354470169490061,-0.05292516904556466,0.02308591983628573,0.003287554317233962,-0.004299423247242644,-0.02248100665667429,0.5322527182198236,0.7896695623599508,0.11813471781338541,0.035118619097988614,0.05279591124833246,-0.09262572442699345,0.002883415978468245,0.020732778259230953,0.03400297795348061,-0.01057331974301117,0.006091752135284511,0.4975435728437545,-0.6127818645039369,0.2588527069344245,0.020884576794693667,-0.001164442372685003,0.014216044866554563,0.05532054733700705
2893,1.855362248206398,-0.6241244017551986,-0.351756535610119,1.0835569393101063,1.0709121032332092,0.1327415207531959,-1.168609122287868,-0.8350087112778057,-0.7656666276468693,2.4473698155063337,0.1461478040768601,1.3567417452677926,0.0941733576751423,0,-0.2595340785006396,0.3965774493027995,1.713428083328582,-0.09345803513066302,1.5676444805063938,0.700933955390908,-0.028271036777338523,-0.0175933701301669,-0.07609172275647888,0.25717941291464014,0.05414396051493415,0.0019850721348346322,0.22402535060172377,-0.5906132683549148,0.26250238815690013,-0.13615789826449484,0.5087138518417853,-0.027454657833563347,-0.10131049230734758,0.5929952262168258,1.674745257426518,-0.7028199178551837,0.04044872022067464,-0.007081102392013763,0.004356936577796063,0.0254778999110983
14706,-0.2058072729810477,-0.1908228007389792,0.1245488076503357,-0.9908629356153762,0.1349291083161088,-1.071754740536391,-0.2141502591232738,-1.0348162483176684,-0.9362179699862472,-1.0047902125754626,0.2023620448008873,-0.3857725710121863,-0.1572799172441495,0,0.008802083763786682,0.040227390685085594,0.07803216920793594,-0.013585944674705312,-0.02190944637796653,0.027001508362514366,0.005948928865158247,0.02603076886180228,0.7613744067268967,0.8525122369345582,0.12430047897713199,0.026767643169914666,-0.014535965939385106,0.09897246275793135,0.006060862260683012,-0.030921774167403035,-0.03827354521099257,0.0084025399196666,-0.015818980187145802,0.8985881447990935,-0.852112205711103,0.3528231816728053,0.007493453293317901,0.0036158066082437024,0.002576462666882674,0.038910847462837225
6531,-1.3739814442567582,1.286655093459757,0.1672941589685817,0.2425759089349108,-1.7370368815180968,-0.7888806185668669,1.149362402540432,-0.7351049427578745,-0.6803909564771805,-0.9418875135822152,0.0711954831114905,-0.3647719762738769,-0.1271914911854308,0,-0.39622103161463024,-0.06574702357600613,0.4883345735574875,-0.017106245044427742,1.8830200419270704,2.343814801835647,-0.06193368946281623,-0.10283507080650459,0.3981074006003391,0.5882204760192614,0.0865124868067409,0.01593348568199649,0.10479087886054558,0.13004295913811612,0.4187706017472758,0.11789323638596153,0.19255762374060417,-0.03646983125061112,0.1446665002255519,0.46390424641916883,-0.5674224745610612,0.24036006633540474,0.040456372664291536,-0.019716138440176344,0.002798658092239371,-0.007703526140897424
7094,-0.0056569813902601,-0.2232020228551162,-0.0525390763823974,0.3827394139974432,0.2719022295234897,-0.6155061567145776,0.0585522732094673,0.3502132697995603,0.2460129257753486,-0.6108995022129844,1.4203372604881432,-0.2730782966999209,-0.0928047185468952,0,0.0002829941054030209,-0.00042710582983885144,0.0013040435250809383,0.0034843925495422695,-0.001213563634474885,0.06364481146485651,0.007073635550220666,-0.0040874188226875255,-0.14798054446059183,0.29766788726801086,0.050531900263420186,0.009070764850515181,-0.0016765322522715174,0.010452715682913113,-0.0033393865150472264,-0.0028612705109532827,0.006362359773461123,-0.0013556030172726125,0.010788348296727219,0.07991181528648693,0.1753317307698785,-0.056367975928120026,0.00012153540781109912,0.002495570485027935,-0.0006413033365069409,-0.008868641095990061
3977,0.3534558332214652,-0.4886847453808818,0.5947476721510411,1.279785846397652,0.5001907648691245,-0.3235070630686173,0.1949035393758377,0.6408424145848154,2.424418707473765,0.6621313107455955,0.2398382052835721,-0.1609859502623203,0.1135159172843186,0,-0.038713144542114636,0.08923187484588774,0.08831141519036063,0.042751538420579514,0.13948768211036153,0.25634010673599883,-0.01591667268552178,-0.007151159609357345,-0.14232285161882968,-0.16957339084554313,0.015657332919846917,-0.005831522813642974,0.06317397364471503,0.11634272134712124,-0.020448692988564696,-0.017428240104984213,-0.022954537286304512,0.005519442291412647,0.03631587475492928,1.441050986668416,-0.347739098766069,0.6020831800649689,0.009288379063155442,-0.006683242223592282,-0.008879745554771635,0.03627253429552427
3571,1.3530941082410848,-0.6602245234157389,0.1917200740075793,-0.3741435133402327,0.933938982025828,0.6619898779864992,-0.5550284245392003,-0.498968762619855,-0.4788302791670066,2.8802002919122502,0.8581948532478713,0.5110999622385437,-0.0541195993285426,0,-0.200223093930591,-0.0998651100421404,1.4705786578327809,0.059946681888437076,0.9970376104629709,0.646639550770829,0.014168795403839151,-0.041671540215895135,-0.22675889327023435,1.5093982823405065,0.10171927156714523,-0.005689149820068519,-0.05799205935851436,0.09685803066069129,0.10872862298379253,-0.03864302746654805,0.28434304303040364,0.0074935654697799205,-0.052796052672376845,0.22160289822725385,1.1777529451922963,-0.5172601706072651,-0.016952376541785982,0.004304749465772922,0.0013646873576505863,0.005055645654418647
3352,0.891791100258757,-0.4950981368315472,0.3016366916830683,0.0183143008348585,0.7284793002147594,-0.1136327145105832,-0.2823258922064592,-0.3354898686781494,-0.3586691061551724,0.7579830425448298,-0.6033754055768357,-0.0004049694767123,-0.0390753862991832,0,-0.09895755107190876,0.003221818266357175,0.25507047417481776,0.024820957448603007,0.5125607953892101,0.37823404485969075,0.007979585812035584,0.0036385392926327,0.026171126266665862,-0.06818560269232471,1.3834762749370067e-05,0.0007050957723023855,-0.046410964757954,-0.002411699772477313,0.04313979577717824,-0.013216384941664149,0.038064040851529604,0.002752153784220736,-0.02768893284251141,0.11160762143800947,0.20839968123152908,-0.10196666223636076,-0.00806704405474731,0.0023307528746017657,0.0015502382798558046,-0.00017868062304215396
16240,2.012988951706151,-0.7583819142241192,-1.2616218708127829,-0.1779146062526869,1.0937409567677725,2.532609071655933,-1.7821898200365354,2.2529259520655245,1.870126844870788,0.3610969655636253,-1.9150410224708037,-10.055676996629154,-0.0691638123579019,0,-0.3421557729756042,-0.07064811144915056,0.2742854662528004,-0.049457017120179886,1.7370843264221958,0.8698703983243985,0.02120573122844773,-0.5119117467179561,3.9170101569508633,0.7239720657981843,-7.6564158992519715,-0.027815606325890165,1.225374633935155,0.14789304535346456,0.40886373688615435,0.5602520276532863,0.11446757681528129,0.030750458152578892,0.2791714392749768,3.907855123766693,-0.6666976243896408,0.25327927035575437,-0.032230595501056704,0.006319293806566291,-0.011476755792737051,0.003072375986003081
17184,4.416796180077383,-1.037296491361955,-9.902289315858212,-0.6264378224527914,1.4818314668553518,-1.0535047971835183,-4.304688244114391,0.1640289739215069,0.0870900840500196,-0.675299884515595,-0.3223042019566997,-0.4921800430779515,-0.1486832240845156,0,-1.0268447349962482,-0.5457991959672767,-1.1254898940919855,0.7259507493180144,5.163821323490995,1.611958405138865,0.061761898349347484,0.51434106565694,-0.11863059467263969,0.5632004658327157,0.15588580177593228,0.024873673911402258,23.2307394263593,1.2577718335309227,1.337983250901668,0.09852463463791296,-0.5170625354670548,0.1596696533369944,0.02753778301530597,0.01324981304455894,0.09077690980497606,-0.02205820295362225,-0.1520258159343895,0.018580890979263336,-0.1936460258710996,0.023255397937755936
5029,-0.3362723128833852,0.1074938584548859,0.5336828845535468,0.4668375170349628,-0.2303325482369069,5.616849498291391,0.9448355032908758,2.325583238261838,1.881755345484836,0.0181274877194901,2.0574319886937844,0.957931087864802,-0.0713129856478104,0,-0.00810157163108196,-0.03096737714179956,-0.0023002036928789827,0.0010502574382007257,0.06110988388679196,0.025965164222627707,-0.0046045138671975345,0.6018967104983964,8.967353649360204,0.08060467276706312,1.617607301377329,-0.06360669873066596,0.2748053587192061,0.20573308760793227,0.04564799178579265,-0.3065989429207853,-0.003046481290749111,-0.0168090640334716,-0.06068715711557346,4.058966991195626,-0.03454837771696617,0.01279397568854967,0.005551466774535267,-0.0009235362096623889,0.005005677915958803,-0.00831224248797059
6513,0.5084108976788493,-0.4403325433718759,-3.3927829579653297,-0.5423397194152747,0.5915061790073785,0.0049919172830883,-1.7821898200365354,0.6272191734230066,0.4824591049276683,0.137942152468533,0.1274097238355177,-3.4178170374493115,-0.163727437113875,0,-0.05017531965911903,-0.0543918492962381,0.02646362996561676,-0.05080751428012577,0.23726800133236445,0.27314432315336973,0.02714817268334969,-0.0010090073215233478,0.0021494449557552414,0.0005451226045678133,-0.005129348822105629,-0.00012978673083012806,3.295306043212322,0.4508245523504181,0.22111764695628647,0.1559753055226191,0.043727600726611096,0.07279375632659145,0.04203278865090464,0.2806727857278797,-0.0709046104287884,0.024961015411068425,-0.01927011601314263,0.008685681578550637,-0.07306149411985075,0.022170562403831088
11644,0.0613566312558216,-0.1865323506616089,-0.351756535610119,-0.5143070184027653,0.3403887901271801,1.2459880652784194,-0.964082223038312,1.417367160807918,1.1569121405424807,0.2697382836924803,1.0455756556612952,1.5690885232745837,-0.1723241302735089,0,-0.002565134745622273,-0.006224887680914033,0.006245132579672468,-0.010300531547661123,0.016477897285873237,0.06658578463934146,0.016443005347767763,-0.1362388395787899,1.2123719240576045,0.26606410333008657,0.5877699406344805,-0.034095842547578976,0.18481702213842913,0.23126968835492323,0.06883344152135996,0.19066852273378362,0.04625528449239624,0.04144564267264253,0.05465969551269376,1.5209089563671474,-0.3133163849870076,0.11704361084814281,-0.0024476855095250066,0.0038725935239573824,-0.007972587204711348,0.022128520612398114
7369,-0.8999881508231795,0.4113245797422874,-0.3822889294088661,-0.3741435133402327,-0.686909618928174,0.5524902178692642,-0.2823258922064592,0.6817121380702419,0.5289731073838623,-0.1795667091164301,0.3335286064902841,0.2194993474008715,-0.1207439713157054,0,-0.08296902135265077,0.06642362506138823,0.060981791797797655,0.007452335811333176,0.4877546570723379,0.296303219221534,-0.023250104399776775,-0.017690832918765602,0.2585623233554004,-0.07853807075784554,0.03645892589967504,-0.010593305522547296,0.058820423772559166,0.04926870177206375,-0.040678081956762195,0.02685556518186454,-0.009017397709102813,0.008504227572672898,-0.05305303300748583,0.3344684000437386,0.10031941736910287,-0.03562576181584689,0.025156502550791066,-0.005983451497057196,-0.0060711111656324476,0.011279439268826057
18833,1.410311711065147,-0.5280064844918659,-1.737927214073237,-0.3180781113152196,0.933938982025828,-0.3235070630686173,-2.2594192516188327,0.645383494972085,0.4979637724130663,0.0540718871442032,-0.0787091588192485,-1.1868716913162314,-0.1551307439542413,0,-0.16689713505007156,-0.08849046108143097,0.028775587886653423,-0.010201827649978356,1.0391988331367437,0.5171420688366476,0.04061404369588102,0.08289981672228187,-0.1433313671219199,-0.013847937869204687,0.11543395665149256,0.007969353497807093,2.140001742319725,0.33520678311760604,0.4426143475003884,0.2034685265227644,0.021730666343726463,0.08744065624381983,0.06828824477012059,0.2980822223567257,-0.028598781686397196,0.010098898760201052,-0.05064784857269021,0.009868219200112877,-0.035460141702453984,0.012320135758971186
20174,-0.6439560759295133,0.2172256614459232,-0.046432597622648,-0.6264378224527914,-0.3216479623751608,-1.2086293156829349,-0.3505015252896445,-1.5388761713045944,-1.3664724927060412,-1.226447342361192,0.0524574028701481,-0.4369364403587045,-0.1723241302735089,0,-0.03135175717576082,0.07957594014999649,0.29801815212222743,0.006182252777785542,0.16341882553741824,0.07327301165262252,-0.015537700766988499,0.04804586478943752,1.2768398267859173,1.1734695989465709,0.15876597463935593,0.03307353898025111,0.008869489234592137,0.10241181733002316,-0.023647262727869628,-0.07526206805055977,-0.07646162267957475,0.015067968920316355,0.05607820087272124,1.950406075551239,-1.546716549023602,0.6285712937268789,0.025689186703412803,-0.004509816590897537,-0.0010523981680844847,0.02695304899704214
