SET,DAG,MODEL,K_EDGE,N_FEAT,FEATURE_KEY,AUROC,AUPRC,F1,Brier,ECE
OF,GOLEM,XGBoost,4,17,283d566f7c427ce1,0.9362673788276845,0.44116367358302255,0.45588235294117646,0.016259650698395578,0.01063921304516232
OF,GOLEM,RF,4,17,283d566f7c427ce1,0.9316915271656137,0.42609218860014875,0.38578680203045684,0.016003648867766285,0.00496561364271736
OF,GOLEM,Logit,4,17,283d566f7c427ce1,0.924148337929088,0.2539724906027158,0.3270440251572327,0.019361232970559954,0.012202545451396733
OF,GOLEM,LightGBM,4,17,283d566f7c427ce1,0.9220313958790195,0.4309327892650129,0.4375,0.016507424920370033,0.016026193611747272
OF,GOLEM,FFMLP,4,17,283d566f7c427ce1,0.8925172431262711,0.24205067338657701,0.3431952662721893,0.019377028367651063,0.007076499169509622
OF,GOLEM,XGBoost,5,18,648fe30c933c651d,0.9382142417728756,0.471399513629172,0.48175182481751827,0.015893312048558445,0.011350978353587499
OF,GOLEM,LightGBM,5,18,648fe30c933c651d,0.9277634235838201,0.44476881367638876,0.49230769230769234,0.016346010834132542,0.01587752361054114
OF,GOLEM,Logit,5,18,648fe30c933c651d,0.9226284820982696,0.25905685256400685,0.3333333333333333,0.019143772457395083,0.01257177163357729
OF,GOLEM,RF,5,18,648fe30c933c651d,0.9210398708846285,0.4245088072022189,0.37158469945355194,0.016103280961699745,0.005141179759575063
OF,GOLEM,FFMLP,5,18,648fe30c933c651d,0.8672550679954549,0.21733018906440552,0.30344827586206896,0.019997477110450124,0.0073654931614022855
OF,GOLEM,XGBoost,6,19,47ac225f8366a49b,0.9417135288881169,0.4661368558891773,0.46808510638297873,0.016099754494190776,0.012874641241820781
OF,GOLEM,LightGBM,6,19,47ac225f8366a49b,0.932163768084475,0.4535436144666361,0.4397163120567376,0.01695509772829426,0.016714730705691433
OF,GOLEM,RF,6,19,47ac225f8366a49b,0.9250566327232198,0.42469293269048725,0.39263803680981596,0.016144930388593794,0.005235672351132234
OF,GOLEM,Logit,6,19,47ac225f8366a49b,0.9224692591064695,0.2649898120852637,0.3221476510067114,0.019446409493158928,0.01266419148894701
OF,GOLEM,FFMLP,6,19,47ac225f8366a49b,0.884863683406793,0.2805836870043062,0.4134078212290503,0.01953401203031121,0.008279150946293341
OF,GOLEM,XGBoost,7,20,8df3c6eaed0221da,0.9419234137409442,0.47887476773010534,0.43636363636363634,0.01584793638063881,0.012678113934470185
OF,GOLEM,LightGBM,7,20,8df3c6eaed0221da,0.9347004798401981,0.45675526381577675,0.46551724137931033,0.016503577456499115,0.015821281724196407
OF,GOLEM,RF,7,20,8df3c6eaed0221da,0.9261802404267176,0.42852863869319724,0.4246575342465753,0.01613535476656416,0.004507128878948838
OF,GOLEM,Logit,7,20,8df3c6eaed0221da,0.9229324532644332,0.26374593606729035,0.3850267379679144,0.019377161145605722,0.012021126249789089
OF,GOLEM,FFMLP,7,20,8df3c6eaed0221da,0.8713731535561008,0.24189930169480592,0.3484848484848485,0.01981735691759145,0.007186252410297859
OF,GOLEM,XGBoost,8,21,ec85353a21c9d2f4,0.938387939582112,0.4870779281535523,0.4722222222222222,0.01565835850419617,0.010744663965681332
OF,GOLEM,LightGBM,8,21,ec85353a21c9d2f4,0.9333181347750252,0.4462215801695161,0.49586776859504134,0.016741752915251193,0.01691498576842017
OF,GOLEM,Logit,8,21,ec85353a21c9d2f4,0.9215428707905422,0.2502951879014037,0.38202247191011235,0.019948951738924366,0.012766093968546034
OF,GOLEM,RF,8,21,ec85353a21c9d2f4,0.9155249654413733,0.41855680508360443,0.4,0.01624734582051999,0.004103438635728265
OF,GOLEM,FFMLP,8,21,ec85353a21c9d2f4,0.8815380941007881,0.24855865430895616,0.33476394849785407,0.019578297841094768,0.0071972585784420805
OF,GOLEM,XGBoost,9,22,0c4c0616521c3b2a,0.9382323352946711,0.4666142687577909,0.4755244755244755,0.015746709210557673,0.010835793676458325
OF,GOLEM,LightGBM,9,22,0c4c0616521c3b2a,0.9364193644107663,0.4588305603204288,0.4881889763779528,0.016596597023093476,0.01653262550390324
OF,GOLEM,RF,9,22,0c4c0616521c3b2a,0.9350044510063616,0.4126853293497623,0.3924050632911392,0.016268405926754263,0.00513391109868605
OF,GOLEM,Logit,9,22,0c4c0616521c3b2a,0.9205006839351237,0.23911890881007125,0.37158469945355194,0.019736968248512232,0.010882087116328801
OF,GOLEM,FFMLP,9,22,0c4c0616521c3b2a,0.8808034971158927,0.23606313494346376,0.3231441048034934,0.019706162921727246,0.0056429578684976485
OF,GOLEM,XGBoost,10,23,7d9a63074f68ccad,0.943019881161749,0.47601146901008423,0.46616541353383456,0.015842089015690695,0.010643686806308696
OF,GOLEM,LightGBM,10,23,7d9a63074f68ccad,0.9345919187094253,0.45114443185991554,0.46835443037974683,0.016783020282417207,0.016869343613140467
OF,GOLEM,RF,10,23,7d9a63074f68ccad,0.9265041144668563,0.40936833296573927,0.39490445859872614,0.016399953033268102,0.004981828347777467
OF,GOLEM,Logit,10,23,7d9a63074f68ccad,0.9167046630624371,0.23817464072786518,0.32679738562091504,0.019648528919004562,0.008476884209081546
OF,GOLEM,FFMLP,10,23,7d9a63074f68ccad,0.8804090583407517,0.24205904224895813,0.3508771929824561,0.01951686337390473,0.007014950588168481
OF,GOLEM,XGBoost,11,24,18138564e117358f,0.9403818456839713,0.4826439231133516,0.45390070921985815,0.01572196080594612,0.010648240713074051
OF,GOLEM,LightGBM,11,24,18138564e117358f,0.9358620839394663,0.45712865725509494,0.49673202614379086,0.016641505845763772,0.01633380357444208
OF,GOLEM,RF,11,24,18138564e117358f,0.9233956474223968,0.4014755999890832,0.384180790960452,0.01641743360357842,0.00416662007268661
OF,GOLEM,Logit,11,24,18138564e117358f,0.9166105767491007,0.23856837047125062,0.32894736842105265,0.019660527992316927,0.007723742731953804
OF,GOLEM,FFMLP,11,24,18138564e117358f,0.8720281390450962,0.24822775742045555,0.29545454545454547,0.019675229707068524,0.00757829959902403
OF,GOLEM,XGBoost,12,25,215b222793dcdbfb,0.9409897880162987,0.4716996045271992,0.43902439024390244,0.01583237399700248,0.011551357635776213
OF,GOLEM,RF,12,25,215b222793dcdbfb,0.9324912608289727,0.41457659706116345,0.37575757575757573,0.016287703662286834,0.004661448140900195
OF,GOLEM,LightGBM,12,25,215b222793dcdbfb,0.9322469982847341,0.46020538522286747,0.4567901234567901,0.016650161494798414,0.016311970042319913
OF,GOLEM,Logit,12,25,215b222793dcdbfb,0.9161727135216506,0.23805520845857944,0.3333333333333333,0.01972134870465931,0.008039274174400559
OF,GOLEM,FFMLP,12,25,215b222793dcdbfb,0.8741704120256784,0.24898403942100755,0.34615384615384615,0.019722779584156486,0.008373942212632558
OF,GOLEM,XGBoost,13,26,472fc3f159d772f3,0.9392672847413712,0.464135765819514,0.46357615894039733,0.015824709476485576,0.012100912167305095
OF,GOLEM,LightGBM,13,26,472fc3f159d772f3,0.9351926236330345,0.449626894182805,0.47058823529411764,0.016792969323247958,0.016706120224641595
OF,GOLEM,RF,13,26,472fc3f159d772f3,0.9236507660797129,0.4081162437639683,0.42953020134228187,0.016352513279284317,0.003466032988537882
OF,GOLEM,Logit,13,26,472fc3f159d772f3,0.9145768648992915,0.23857754455381372,0.3333333333333333,0.019341042326809377,0.006630201622642982
OF,GOLEM,FFMLP,13,26,472fc3f159d772f3,0.8773150661137288,0.2509883740355543,0.34285714285714286,0.01958973118045831,0.006646159743676145
OF,GOLEM,XGBoost,14,27,4bae1f31c7f9b591,0.9383372777210848,0.457300641543892,0.4647887323943662,0.01606130896221991,0.011460708359608923
OF,GOLEM,LightGBM,14,27,4bae1f31c7f9b591,0.9330612067655297,0.46226263373115095,0.4768211920529801,0.016493163776469887,0.01619395861634369
OF,GOLEM,RF,14,27,4bae1f31c7f9b591,0.9249335967750107,0.4075145327221837,0.4217687074829932,0.016370672630696113,0.004086105675146771
OF,GOLEM,Logit,14,27,4bae1f31c7f9b591,0.9145515339687778,0.2401980146424494,0.34394904458598724,0.019285860501888193,0.007000187610573069
OF,GOLEM,FFMLP,14,27,4bae1f31c7f9b591,0.8757554045349604,0.23007670611187211,0.3333333333333333,0.019733381861288746,0.007779987105047334
OF,GOLEM,XGBoost,15,28,6c0c6915847c8118,0.9401140615613985,0.4702375051305923,0.4444444444444444,0.016013876779255712,0.012364781101312108
OF,GOLEM,RF,15,28,6c0c6915847c8118,0.9306656244798113,0.4101764598591945,0.38144329896907214,0.016396390271176967,0.003843444227005871
OF,GOLEM,LightGBM,15,28,6c0c6915847c8118,0.9289214089787293,0.4615730543556039,0.4539877300613497,0.016629909196546454,0.01662291254223936
OF,GOLEM,Logit,15,28,6c0c6915847c8118,0.913882073662346,0.2409543680409482,0.3150684931506849,0.019257339712687265,0.007421279812465068
OF,GOLEM,FFMLP,15,28,6c0c6915847c8118,0.8594748536234086,0.2181082717175462,0.2868525896414343,0.01995524943321162,0.009064462711018642
OF,GOLEM,XGBoost,16,29,b3a50edf227de16f,0.9352215732679072,0.45855698573547937,0.43478260869565216,0.015886446719246435,0.01192966741367837
OF,GOLEM,LightGBM,16,29,b3a50edf227de16f,0.9338211346809389,0.4504873566937287,0.45925925925925926,0.016779744719731784,0.016165814610429218
OF,GOLEM,RF,16,29,b3a50edf227de16f,0.9270414920641813,0.3960929732191913,0.41379310344827586,0.01655504053676265,0.004447861336315347
OF,GOLEM,Logit,16,29,b3a50edf227de16f,0.913968922566964,0.23935154460064742,0.3150684931506849,0.01933896074012092,0.006912475568544374
OF,GOLEM,FFMLP,16,29,b3a50edf227de16f,0.8814765761266836,0.23881793283452576,0.3425414364640884,0.019397140809422796,0.006331942213174848
OF,GOLEM,XGBoost,17,30,77593e6cf28cc0b7,0.9359706450702391,0.4656248698065156,0.45962732919254656,0.016082847095024833,0.012575876601337174
OF,GOLEM,LightGBM,17,30,77593e6cf28cc0b7,0.9345702064832707,0.46774000940609073,0.464,0.016672324687866932,0.016154984796249116
OF,GOLEM,RF,17,30,77593e6cf28cc0b7,0.9255523952204154,0.39187185516122613,0.36585365853658536,0.01672012300810735,0.004667598546267824
OF,GOLEM,Logit,17,30,77593e6cf28cc0b7,0.9159519725557462,0.24689378024207667,0.32,0.019318130918999334,0.008122461183857548
OF,GOLEM,FFMLP,17,30,77593e6cf28cc0b7,0.883119467905711,0.22984192557319147,0.3192488262910798,0.019516433580197792,0.006215081497847718
OF,GOLEM,XGBoost,18,31,aecda8e9d3172999,0.9378523713369664,0.45021829155271637,0.45569620253164556,0.01609568722182518,0.011817960789271465
OF,GOLEM,LightGBM,18,31,aecda8e9d3172999,0.9355183070253527,0.45767717905920496,0.48854961832061067,0.016600175034704873,0.016316025713193315
OF,GOLEM,RF,18,31,aecda8e9d3172999,0.9268026575764813,0.39287509555959965,0.38509316770186336,0.016679238467989937,0.004644674308079397
OF,GOLEM,Logit,18,31,aecda8e9d3172999,0.9165201091401235,0.2480312024080369,0.32167832167832167,0.019279313083338093,0.008643113273857266
OF,GOLEM,FFMLP,18,31,aecda8e9d3172999,0.8606617886531907,0.2394358860940654,0.27715355805243447,0.01993870900166816,0.007752150587731311
OF,GOLEM,XGBoost,19,32,d201257e9537b66f,0.9322868040326842,0.4519227706229978,0.48951048951048953,0.016187611287983378,0.012925013367618832
OF,GOLEM,LightGBM,19,32,d201257e9537b66f,0.9317801854224114,0.45385003405741814,0.4714285714285714,0.01678305160236402,0.016797079524969814
OF,GOLEM,RF,19,32,d201257e9537b66f,0.9180779613667122,0.4002940420012713,0.42857142857142855,0.016538831422980148,0.005042214145932347
OF,GOLEM,Logit,19,32,d201257e9537b66f,0.9159555912601053,0.2494582464657202,0.3333333333333333,0.01924200513733244,0.00950274032364784
OF,GOLEM,FFMLP,19,32,d201257e9537b66f,0.8754369585513603,0.23409181679937902,0.34065934065934067,0.01979000958639844,0.00764460807891658
OF,GOLEM,XGBoost,20,33,00037b2451cb07a3,0.9336221059411889,0.46434002905915617,0.4691358024691358,0.016012515501364007,0.01062026927635586
OF,GOLEM,LightGBM,20,33,00037b2451cb07a3,0.933307278661948,0.44477373243265067,0.460431654676259,0.017009025558659012,0.01666257292137747
OF,GOLEM,RF,20,33,00037b2451cb07a3,0.9212027125807876,0.39349489274243654,0.4166666666666667,0.01665733967011462,0.0065149566675985465
OF,GOLEM,Logit,20,33,00037b2451cb07a3,0.9165743897055099,0.248666053732937,0.3150684931506849,0.019264692442695845,0.007910464709642472
OF,GOLEM,FFMLP,20,33,00037b2451cb07a3,0.8793487779635378,0.23827285802420012,0.34965034965034963,0.01994483537520386,0.006825605504473045
OF,GOLEM,LightGBM,21,34,5929e7ecaee6ba5d,0.9358512278263891,0.44795366364491085,0.48,0.016804863369307914,0.016886957840980075
OF,GOLEM,XGBoost,21,34,5929e7ecaee6ba5d,0.9344218396045479,0.45612200341164605,0.4523809523809524,0.016145946965134033,0.01220453649041729
OF,GOLEM,RF,21,34,5929e7ecaee6ba5d,0.924872078800906,0.37880199561632877,0.36470588235294116,0.01675057981548784,0.005568912496505453
OF,GOLEM,Logit,21,34,5929e7ecaee6ba5d,0.9162776559480644,0.24800471445922373,0.323943661971831,0.019263939081540064,0.0077777106053655565
OF,GOLEM,FFMLP,21,34,5929e7ecaee6ba5d,0.8805248568802426,0.2487699020055148,0.34375,0.01942960457300148,0.007617392273906693
OF,GOLEM,LightGBM,22,35,b2b3bca1258ab915,0.9370743498997619,0.4537490674964614,0.48484848484848486,0.01697796280950324,0.01673069776831776
OF,GOLEM,XGBoost,22,35,b2b3bca1258ab915,0.9350840625022617,0.45949499719862225,0.4539877300613497,0.0160921918128487,0.01106654437386939
OF,GOLEM,RF,22,35,b2b3bca1258ab915,0.9216441945125966,0.3817812103174216,0.384180790960452,0.016733405647190384,0.006369583449818282
OF,GOLEM,Logit,22,35,b2b3bca1258ab915,0.9165056343226871,0.24983737920806529,0.3194444444444444,0.019218144886383882,0.008648839303030129
OF,GOLEM,FFMLP,22,35,b2b3bca1258ab915,0.874517807644151,0.2487246081223964,0.35802469135802467,0.019473772401454727,0.008220585783527471
OF,GOLEM,XGBoost,23,36,552939458212efbd,0.9361407241751163,0.45715959664297134,0.4567901234567901,0.01595160371453675,0.011947385112132466
OF,GOLEM,LightGBM,23,36,552939458212efbd,0.933669149097857,0.4622489321137521,0.4888888888888889,0.016704831856497675,0.01657527698065307
OF,GOLEM,RF,23,36,552939458212efbd,0.9215012556904126,0.41117683025290663,0.37362637362637363,0.016411296617277048,0.005624825272574786
OF,GOLEM,Logit,23,36,552939458212efbd,0.915904929399078,0.24960498514775184,0.3262411347517731,0.019250770208669932,0.009007740434147574
OF,GOLEM,FFMLP,23,36,552939458212efbd,0.874633606183642,0.25739638790232966,0.34554973821989526,0.019570934937854653,0.006369865356496934
OF,GOLEM,XGBoost,24,37,b2e53f58cc65415c,0.9352360480853437,0.46811391329980495,0.48175182481751827,0.0158353697095873,0.011655564172188717
OF,GOLEM,LightGBM,24,37,b2e53f58cc65415c,0.9334809764711842,0.46391355880303153,0.4657534246575342,0.016840733087764227,0.016796652240634067
OF,GOLEM,RF,24,37,b2e53f58cc65415c,0.926294229614029,0.4035381923664902,0.3668639053254438,0.016452715683533688,0.005001397819401733
OF,GOLEM,Logit,24,37,b2e53f58cc65415c,0.9159483538513871,0.2489095221712763,0.3194444444444444,0.019236459616348404,0.008845651810548303
OF,GOLEM,FFMLP,24,37,b2e53f58cc65415c,0.8732223114835964,0.23403371115198818,0.35359116022099446,0.01960798279779039,0.006855694577618622
OF,GOLEM,LightGBM,25,38,eb121959e2431b20,0.9343386094042889,0.4672714065639068,0.4805194805194805,0.016543898523694044,0.016415825841284846
OF,GOLEM,XGBoost,25,38,eb121959e2431b20,0.9339586454465844,0.45497502789479477,0.48322147651006714,0.016070431805618242,0.012114528633252117
OF,GOLEM,RF,25,38,eb121959e2431b20,0.9242786112860151,0.4024575659322184,0.38202247191011235,0.01645998210791166,0.004501537601341907
OF,GOLEM,Logit,25,38,eb121959e2431b20,0.9159664473731826,0.2507732209954467,0.3194444444444444,0.019258610047620507,0.008474672042138438
OF,GOLEM,FFMLP,25,38,eb121959e2431b20,0.8884462007222934,0.23258773266834615,0.3561643835616438,0.019324660772913668,0.006827732753805319
OF,GOLEM,RF,26,39,0ffa48359963fc99,0.9299563584254293,0.4100335102805093,0.4,0.016380962818003914,0.004667598546267823
OF,GOLEM,XGBoost,26,39,0ffa48359963fc99,0.9274377401915018,0.45221253452725935,0.42105263157894735,0.01615519297031846,0.012254568514108725
OF,GOLEM,LightGBM,26,39,0ffa48359963fc99,0.9270831071643109,0.46542808146446574,0.4805194805194805,0.01668188036424261,0.01685202029983722
OF,GOLEM,Logit,26,39,0ffa48359963fc99,0.9155285841457325,0.24414183853033466,0.323943661971831,0.01930165526318641,0.00793916622763714
OF,GOLEM,FFMLP,26,39,0ffa48359963fc99,0.8816068494836109,0.2617462756422795,0.3660130718954248,0.01918218560037307,0.006292564949598231
OF,NOTEARS,XGBoost,1,14,9560cd328a79aa95,0.9349537891453344,0.45236013189681856,0.43023255813953487,0.016243996497565007,0.010874015897739469
OF,NOTEARS,RF,1,14,9560cd328a79aa95,0.9276313408747132,0.42786313137671494,0.41379310344827586,0.016084296337713168,0.0033804864411518033
OF,NOTEARS,Logit,1,14,9560cd328a79aa95,0.9230663453257196,0.2542435430698968,0.35428571428571426,0.018969762547131567,0.010670627938857606
OF,NOTEARS,LightGBM,1,14,9560cd328a79aa95,0.9195453459843238,0.4382346120188729,0.48,0.016653390933665517,0.016338745120977386
OF,NOTEARS,FFMLP,1,14,9560cd328a79aa95,0.879631036903547,0.2891407265244474,0.2932330827067669,0.01952709148958693,0.008541734397061417
OF,NOTEARS,XGBoost,2,15,df52776712e79ece,0.934107012325307,0.4669039670323948,0.4431137724550898,0.01595004831159569,0.011270143600430174
OF,NOTEARS,LightGBM,2,15,df52776712e79ece,0.9287042867171837,0.44971219052971745,0.4881889763779528,0.016533028278917596,0.016371945023089217
OF,NOTEARS,RF,2,15,df52776712e79ece,0.9257459959036267,0.4238251788719204,0.4039408866995074,0.01615481353089181,0.0036689963656695557
OF,NOTEARS,Logit,2,15,df52776712e79ece,0.9237321869277924,0.2573000449894251,0.26666666666666666,0.018960832603427586,0.011364009223288108
OF,NOTEARS,FFMLP,2,15,df52776712e79ece,0.8598258679462405,0.218835167959311,0.29493087557603687,0.01997660269071816,0.008537540208107772
OF,NOTEARS,XGBoost,3,16,117e5679d7d36ee4,0.9343386094042889,0.4680278714641994,0.4520547945205479,0.016182194798834593,0.0126519499423161
OF,NOTEARS,LightGBM,3,16,117e5679d7d36ee4,0.930734379862634,0.45207820080472266,0.46153846153846156,0.016307191093143724,0.01583888781397891
OF,NOTEARS,RF,3,16,117e5679d7d36ee4,0.923562107822915,0.43039882218493214,0.40789473684210525,0.016037746715124406,0.004803466592116298
OF,NOTEARS,Logit,3,16,117e5679d7d36ee4,0.9233739351962424,0.2548155175569365,0.325,0.019189220742455024,0.012632005804948526
OF,NOTEARS,FFMLP,3,16,117e5679d7d36ee4,0.8731499373964147,0.24012165656408352,0.31343283582089554,0.01975393584535197,0.008630838158712528
OF,NOTEARS,XGBoost,4,17,587db133f53188a4,0.9436784853551035,0.48110160917608713,0.45517241379310347,0.015700697749853717,0.010779655701422221
OF,NOTEARS,LightGBM,4,17,587db133f53188a4,0.9319032213706204,0.4765391704805426,0.45614035087719296,0.01633671643189098,0.015960403727006963
OF,NOTEARS,Logit,4,17,587db133f53188a4,0.9249444528880879,0.2587231073652998,0.32679738562091504,0.01937697598674164,0.012237163257375484
OF,NOTEARS,RF,4,17,587db133f53188a4,0.9029373023282744,0.4337803298994768,0.38144329896907214,0.016033791445345263,0.0040581492871121045
OF,NOTEARS,FFMLP,4,17,587db133f53188a4,0.8892857401336026,0.255954496698472,0.3561643835616438,0.019408982232042928,0.008734858889827387
OF,NOTEARS,XGBoost,5,18,3db36631c90ecd70,0.9436676292420262,0.4748352782314263,0.48322147651006714,0.015941752152543384,0.010589893132855403
OF,NOTEARS,LightGBM,5,18,3db36631c90ecd70,0.9347221920663525,0.4783827010899547,0.44970414201183434,0.016358250855384268,0.015886475327951004
OF,NOTEARS,Logit,5,18,3db36631c90ecd70,0.9258780786127334,0.2587008861650458,0.3246753246753247,0.01925270129620653,0.012025005285256019
OF,NOTEARS,RF,5,18,3db36631c90ecd70,0.9252864204500221,0.42778376399205564,0.4134078212290503,0.016126828068213587,0.003707017053396701
OF,NOTEARS,FFMLP,5,18,3db36631c90ecd70,0.8638317736717545,0.21873262683686545,0.3076923076923077,0.02011750830010033,0.006661924428619217
OF,NOTEARS,XGBoost,6,19,e4880562677fc7a0,0.9433926077107353,0.48224606170589507,0.4714285714285714,0.01576245328313111,0.011377655285123403
OF,NOTEARS,LightGBM,6,19,e4880562677fc7a0,0.9386774359308394,0.4666072807869358,0.4,0.01689761962930088,0.01672250697338439
OF,NOTEARS,RF,6,19,e4880562677fc7a0,0.9223389857495422,0.4172306390494247,0.4177215189873418,0.016232164383561645,0.004020687727145654
OF,NOTEARS,Logit,6,19,e4880562677fc7a0,0.9215356333818239,0.2427498778537975,0.3699421965317919,0.019731525158808747,0.011210148721511732
OF,NOTEARS,FFMLP,6,19,e4880562677fc7a0,0.8837056980118837,0.24971364292666062,0.30701754385964913,0.019661579339333796,0.010791664898316386
OF,NOTEARS,XGBoost,7,20,45103d7f1eb73543,0.9430524495009807,0.47469827782031143,0.4430379746835443,0.015831980617531678,0.011251764133757954
OF,NOTEARS,LightGBM,7,20,45103d7f1eb73543,0.9383445151298029,0.47070644776123194,0.46706586826347307,0.016851108878035728,0.01654765685717553
OF,NOTEARS,RF,7,20,45103d7f1eb73543,0.929782660616193,0.41645417379921146,0.3877551020408163,0.01621236902432206,0.003940173329605813
OF,NOTEARS,Logit,7,20,45103d7f1eb73543,0.9173270802122008,0.24350583376368534,0.3333333333333333,0.019701326867758363,0.008087160091050725
OF,NOTEARS,FFMLP,7,20,45103d7f1eb73543,0.8747638795405692,0.26661302845410073,0.34196891191709844,0.019487807379836495,0.006447133778180195
OF,NOTEARS,XGBoost,8,21,95fb0edc87e00551,0.9416845792532441,0.48728049258613143,0.44755244755244755,0.015552017712089092,0.010297812068489134
OF,NOTEARS,LightGBM,8,21,95fb0edc87e00551,0.937953695059021,0.46622080466219057,0.47297297297297297,0.016515834378661397,0.01601032599244616
OF,NOTEARS,RF,8,21,95fb0edc87e00551,0.9263575569403131,0.4019386449646885,0.3891891891891892,0.01630499189264747,0.004168297455968688
OF,NOTEARS,Logit,8,21,95fb0edc87e00551,0.915941116442669,0.23203354898761228,0.345679012345679,0.020281289200890326,0.008053662506878893
OF,NOTEARS,FFMLP,8,21,95fb0edc87e00551,0.8785092385522288,0.21242064678089478,0.2857142857142857,0.019643336648825418,0.007116650284557227
OF,NOTEARS,XGBoost,9,22,fd45e8eb1e0402f7,0.9420573058022306,0.48118024247360147,0.44155844155844154,0.015773240462061758,0.010825286291111109
OF,NOTEARS,LightGBM,9,22,fd45e8eb1e0402f7,0.9362384291928119,0.4497406242147174,0.44171779141104295,0.016824283940347518,0.016655375635448548
OF,NOTEARS,RF,9,22,fd45e8eb1e0402f7,0.925047585962322,0.40702025562551375,0.40789473684210525,0.016307562762091138,0.0032843164663125504
OF,NOTEARS,Logit,9,22,fd45e8eb1e0402f7,0.9153729798582916,0.23371160006021896,0.33540372670807456,0.020260284637936728,0.007999372906414103
OF,NOTEARS,FFMLP,9,22,fd45e8eb1e0402f7,0.8773584905660378,0.26386637755227305,0.3020408163265306,0.019381439397592636,0.0061287006291932886
OF,NOTEARS,XGBoost,10,23,64d36f8c9c030f0d,0.9434360321630443,0.4694009971774486,0.43575418994413406,0.016037782939187506,0.01041263676107113
OF,NOTEARS,RF,10,23,64d36f8c9c030f0d,0.9349031272843071,0.3981199830132379,0.3902439024390244,0.016364495387195973,0.0028191221694157127
OF,NOTEARS,LightGBM,10,23,64d36f8c9c030f0d,0.933987595081457,0.4568800264331549,0.44171779141104295,0.01686497425235344,0.016346599843083873
OF,NOTEARS,Logit,10,23,64d36f8c9c030f0d,0.9171171953593735,0.22795044292261962,0.3225806451612903,0.020066026240678953,0.008209875536007086
OF,NOTEARS,FFMLP,10,23,64d36f8c9c030f0d,0.8803909648189563,0.23276012393981488,0.33816425120772947,0.01943316899959552,0.006914265648567846
OF,NOTEARS,XGBoost,11,24,47cefbe35f92b4fb,0.9367052420551345,0.4728666432246329,0.4540540540540541,0.015933748019692905,0.011418620836815592
OF,NOTEARS,LightGBM,11,24,47cefbe35f92b4fb,0.9330539693568115,0.4549757260409094,0.43902439024390244,0.016982472227728744,0.01675107113661218
OF,NOTEARS,RF,11,24,47cefbe35f92b4fb,0.9241411005203697,0.4023286314906068,0.37209302325581395,0.016492979591836737,0.004334917528655296
OF,NOTEARS,Logit,11,24,47cefbe35f92b4fb,0.9171497636986055,0.23052085519296184,0.3096774193548387,0.02003009159689279,0.008259946551610723
OF,NOTEARS,FFMLP,11,24,47cefbe35f92b4fb,0.8796744613558561,0.23844896166203813,0.32989690721649484,0.019721154088399355,0.006997084689527325
OF,NOTEARS,XGBoost,12,25,8047115df588c02f,0.9378559900413256,0.46588787373920404,0.45054945054945056,0.016024177094943637,0.010636461609550112
OF,NOTEARS,LightGBM,12,25,8047115df588c02f,0.9286138191082065,0.45948295988713184,0.40963855421686746,0.016621547462603324,0.01615073901715449
OF,NOTEARS,RF,12,25,8047115df588c02f,0.9229396906731514,0.40596681178174027,0.4050632911392405,0.016475647749510762,0.0031210511601901035
OF,NOTEARS,Logit,12,25,8047115df588c02f,0.9164477350529416,0.2282317803116594,0.3137254901960784,0.020027836315217602,0.008564346031921535
OF,NOTEARS,FFMLP,12,25,8047115df588c02f,0.8737976854766919,0.21735822437599112,0.2943396226415094,0.019870097613209108,0.007555199805246173
OF,NOTEARS,XGBoost,13,26,68ef7380626a1b30,0.9397811407603621,0.45358777929436955,0.46835443037974683,0.01617397195031111,0.010341453084072293
OF,NOTEARS,LightGBM,13,26,68ef7380626a1b30,0.9328838902519343,0.45992454156207596,0.43373493975903615,0.01673227046327977,0.01665109874832699
OF,NOTEARS,RF,13,26,68ef7380626a1b30,0.9246802874698743,0.4068412844243057,0.38509316770186336,0.016437688565837293,0.0039793122728543455
OF,NOTEARS,Logit,13,26,68ef7380626a1b30,0.9165997206360236,0.22846079600501376,0.3184713375796178,0.01997148143029787,0.009400145010052941
OF,NOTEARS,FFMLP,13,26,68ef7380626a1b30,0.8771124186696194,0.25116968581189186,0.3522727272727273,0.019756378046836772,0.007291125683001975
OF,NOTEARS,XGBoost,14,27,a049e56c5593b22c,0.940964457085785,0.45783732212926737,0.4567901234567901,0.016062565584425443,0.011375994121081458
OF,NOTEARS,RF,14,27,a049e56c5593b22c,0.9311776711466226,0.4087130929334326,0.38509316770186336,0.01643470058708415,0.004126922001677383
OF,NOTEARS,LightGBM,14,27,a049e56c5593b22c,0.9289612147266793,0.4580861514351597,0.4662576687116564,0.016598457829388832,0.016291139423544054
OF,NOTEARS,Logit,14,27,a049e56c5593b22c,0.91689283568911,0.22830780328344774,0.32051282051282054,0.019962026352363847,0.009211772916854426
OF,NOTEARS,FFMLP,14,27,a049e56c5593b22c,0.869683218620405,0.23368940543762326,0.3626373626373626,0.019697403937780213,0.006356213946881692
OF,NOTEARS,XGBoost,15,28,4c18467cb3445b9d,0.9382232885337735,0.4528697237554153,0.4588235294117647,0.016104903539245465,0.01050008642040703
OF,NOTEARS,LightGBM,15,28,4c18467cb3445b9d,0.9320913939972932,0.45536285638969426,0.5,0.016893916902074438,0.01686605788640449
