leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label,edge_PC__leverage_ratio__asset_turnover,edge_PC__leverage_ratio__capitalization_ratio,edge_PC__asset_liabilities__debt_ratio,edge_PC__asset_liabilities__cash_debt,edge_PC__asset_liabilities__rect_turn,edge_PC__asset_turnover__roe,edge_PC__asset_turnover__roa,edge_PC__asset_turnover__rect_turn,edge_PC__debt_ratio__leverage_ratio,edge_PC__debt_ratio__rect_turn,edge_PC__debt_ratio2__roa,edge_PC__debt_ratio2__capitalization_ratio,edge_PC__debt_ratio2__longtermdebt_invcap,edge_PC__debt_ratio2__totaldebt_invcap,edge_PC__debt_ratio2__cash_debt,edge_PC__debt_ratio2__debt_ebitda,edge_PC__debt_ratio2__rect_turn,edge_PC__roa__roe,edge_PC__roa__debt_ebitda,edge_PC__roa__rect_turn,edge_PC__longtermdebt_invcap__capitalization_ratio,edge_PC__longtermdebt_invcap__totaldebt_invcap,edge_PC__totaldebt_invcap__leverage_ratio,edge_PC__totaldebt_invcap__cash_debt
0.5809904249965322,-0.4319066895682839,-0.089177948940894,0.8312626301975475,0.6371638860765054,-0.0953827711577106,0.3994304386253869,0.8996839966591825,0.7150291172086378,-0.1151663268138197,-0.2660899612326725,-0.1453358255210324,-0.0670146390679935,0,0.07646186703525357,0.00954362169150063,0.2522920469924765,0.014011550144930569,0.02242748795161219,0.009649137519409164,0.16353867789355347,-0.015079372543157239,0.2293744204364255,-0.015366071314636454,-0.001769302377439096,-0.018088214869120683,-0.040402641909534256,0.006235024972358294,-0.002469115860336914,0.004760762602296463,0.000723203278825945,-0.019511852269595124,0.007115389454786856,-0.003041462025784931,0.4984774753645442,0.008342941161351092,-0.019161434174881517,-0.0019248818577714836
0.7270400259793542,-0.4718781409429895,-0.541057377162351,0.9433934342475738,0.6828215931456324,-0.0132580260697842,-0.3505015252896445,0.6680888969084331,0.5173446067698138,0.1828726517494242,-0.7345419672662324,0.0766417984803973,-0.060567119198268,0,0.10858975080359148,0.008868431587858442,0.29539258115964007,0.042258515636386974,0.022145617563095077,0.06643989412433446,-0.16286352476861946,-0.015466964819580988,0.3076028990543544,-0.014882852348468856,0.00021580412853513587,-0.0018670196975722679,-0.004063262646950273,-0.0013761645843909222,-0.0009474112239742237,-0.00034896226256927445,9.085243127889704e-05,0.1038802766405859,0.0032926110881565853,0.0024121171030223403,0.2678218440995668,-0.009585143660362793,0.03807506070454915,0.00843753232802462
1.65298559074697,-0.6591938166749854,-1.3837514460077711,1.0274915372850908,1.025254396164082,0.2878660392526115,-1.2367847553710531,0.7362051027174772,0.5754871098400562,0.9691563891650176,-1.2592082140238177,2.1596466491958326,-0.0476720794588171,0,0.2688963998405909,0.022218878605316007,0.6195940557312385,0.10119951647422207,0.024349959306781067,0.18506704935122,-0.6259122411251484,-0.013259210968624886,1.050087683790324,-0.01758886216769098,-0.016533908271018954,0.044670933969980314,0.09813911424915597,0.15835327203271302,0.03526395539098733,0.21350450356988887,-0.0015526561805205914,0.9374585483125197,0.3273871732213734,0.006699305427103231,0.3282964900861144,-0.05650662927376445,0.45877152266822074,0.07665517594303302
2.5063516281969034,-0.7697105963173714,0.2283589465660759,1.4479820524726912,1.20788522444059,0.6528649063100629,-0.8277309568719415,-0.6352011742379432,-0.5951152853074916,4.267055036382422,-2.0462075841602,0.9446217937472112,0.0425931987173388,0,0.5745698662413509,-0.029067490390869186,0.852345380169669,0.192019316688746,-0.025403218304063536,-0.04304016912900215,-0.5903280845192073,0.016694705649623342,1.8758258905138203,0.01851432719007424,-0.025095941331360866,-0.087411866490818,-0.23016566101614377,1.5812273400105799,0.12996190166680258,0.21179475150764074,0.0031461856701479373,-0.10353974505037623,0.09583673197376272,-0.004005908385194419,0.29291675429518543,0.25727600742867857,3.0626951142688146,0.5484385930514619
2.820937125435817,-0.8252896564608448,0.5092569695145492,1.279785846397652,1.253542931509717,0.0962416340474508,0.2630791724590231,0.8406499516246781,0.6646389478810948,1.109938620245143,1.2329564580747192,-0.089891580176897,0.0554882384567897,0,0.5715686176881233,0.043297502293577116,0.9484361344406405,-0.1240571804216768,-0.035483655842647926,-0.08483343328034333,0.1658306633869812,0.01922266385526844,2.19107617048796,0.02503122818796836,0.0011758188633225954,0.017053516960917982,0.03789351363251203,0.06063239132165338,-0.011543932293505622,-0.0029710907072295098,0.0006042055269440464,0.07338770571512748,0.002898613554144046,0.0016586660794623094,0.43294506693431417,-0.07474027444384938,0.8966560651746425,-0.08596007312035481
1.81372920646282,-0.7873335495623801,0.9122845676580108,1.0555242382976,1.0480832496986456,0.2787410675761763,0.672132970958135,0.9042250770464528,0.7189052840799878,0.8598255075815163,-1.6339698188506675,-0.1075481311670679,0.0211014658182538,0,0.30309468681171103,0.029943546647610453,0.7565140801610873,0.15684495455902087,-0.01287337442682508,-0.12534046408350022,0.3494334520726117,0.006029151073369652,1.1778584000945278,0.007958851730974322,0.00870055841011489,0.05312675420187856,0.1187103911382333,0.13603605523487244,0.044308600457582815,-0.010295269870625408,0.0006654789941144287,0.33588096372663334,0.008860187342699354,0.0016115336671041244,0.5037093806700441,-0.06262560558178139,0.44659750487768424,0.08824791001700762
0.8492675121677218,-0.5356441266648022,0.3565950005208136,0.6630664241225087,0.7513081537493229,-0.1866324879220742,0.8084842371245057,0.8860607554973743,0.7034006165945897,-0.1121709601950936,4.268525457172187,-0.2320134394727808,-0.0218819999799154,0,0.08915366766111613,0.01373922569217127,0.36894100531215446,-0.2787545645563172,0.009082060257908964,-0.030776912264022384,0.26403996232385574,-0.003927528825544617,0.39535521325941303,-0.005916258271081272,-0.007007284822503677,-0.03485672051432392,-0.0777689242060966,0.011882571302351494,0.07750115314286003,0.01487079873683143,0.0004620564387732025,0.1579234668562264,0.022991618046574687,-0.002010157694216881,0.4829454315716468,0.00799379708907073,-0.02728088592187835,0.030075190504804287
1.8019294673590245,-0.5597289311046882,0.0818034563320891,0.4107721150099497,1.0480832496986456,0.2239912375175586,0.3994304386253869,1.031375327890001,0.8274379564777733,0.6366706944864238,-2.308540707538994,-0.0555816913209966,-0.0455229061689087,0,0.11718618279668482,0.03393194627848481,0.5378188414421969,0.15753717624363375,0.019743709536173645,-0.004373864929239972,0.0808133629058982,-0.005061814954288746,1.1701955021421733,-0.01716990012362007,0.004154924670935236,0.048694907413102256,0.1097950016055343,0.08094474052089237,0.05030505281584948,-0.004275596326133889,-0.0011536704702086694,0.017898336685808928,0.002721183017929769,-0.0020660588841734688,0.6612778762542489,-0.05337283073628799,0.3285384233301926,0.09232141892656438
2.2663493875574487,-0.7198290025616639,0.100122892611338,0.6630664241225087,1.1622275173714631,0.5707401612221368,0.1949035393758377,1.4536958039060746,1.1879214755132768,0.7145502265733017,-1.5964936583679827,0.0650045262368755,-0.0240311732698239,0,0.23791485863687126,0.06015263339080017,0.7669781150671069,0.14010844177217494,0.013403719602905083,-0.008641381615049945,0.0636528466858126,-0.00431327693152002,1.6320853763185397,-0.010050973726830826,0.005165937260057868,0.17488306152509908,0.4016449107560343,0.2314802489955594,0.08864386311343674,0.012741364472531224,-0.0015517943851154885,0.010689391325373885,-0.0015529166987578286,-0.0005321894475480438,1.338113913350031,-0.08599841220348477,0.46375984826779626,0.07165558280209632
2.3810072297924383,-0.7463424685654776,0.2894237341635701,0.8312626301975475,1.1850563709060264,0.3973656993698475,0.3312548055422016,1.639880099784128,1.3468443172386058,0.3221571995201864,1.0268375754199528,-0.004551583724404,-0.036926213009275,0,0.3133550061783781,0.07128974395273022,0.81084835784814,-0.09343458731753428,0.02135472306651548,-0.031315918850927674,0.1356255500474387,-0.008308992338373702,1.7483347122830069,-0.015747651283306224,0.006112847077961656,0.1373530313953443,0.3170471659183811,0.0726609318780977,-0.03969494199993102,-0.0006211361701589723,-0.0016601445896207438,0.05251655051257863,0.00018480323099410027,-0.001389851871645609,1.711438548141495,-0.04395974631240156,0.2196656129285578,-0.020778761943574878
