leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label,edge_NOTEARS__asset_liabilities__rect_turn,edge_NOTEARS__debt_ratio__leverage_ratio,edge_NOTEARS__debt_ratio__asset_liabilities,edge_NOTEARS__debt_ratio2__debt_ratio,edge_NOTEARS__debt_ratio2__roa,edge_NOTEARS__debt_ratio2__capitalization_ratio,edge_NOTEARS__debt_ratio2__totaldebt_invcap,edge_NOTEARS__roa__roe,edge_NOTEARS__roa__asset_turnover,edge_NOTEARS__capitalization_ratio__debt_ratio,edge_NOTEARS__capitalization_ratio__roa,edge_NOTEARS__capitalization_ratio__longtermdebt_invcap,edge_NOTEARS__capitalization_ratio__totaldebt_invcap,edge_NOTEARS__longtermdebt_invcap__totaldebt_invcap,edge_NOTEARS__totaldebt_invcap__leverage_ratio,edge_NOTEARS__totaldebt_invcap__debt_ratio,edge_NOTEARS__debt_ebitda__debt_ratio2,edge_NOTEARS__rect_turn__roa
2.3810072297924383,-0.7463424685654776,0.2894237341635701,0.8312626301975475,1.1850563709060264,0.3973656993698475,0.3312548055422016,1.639880099784128,1.3468443172386058,0.3221571995201864,1.0268375754199528,-0.004551583724404,-0.036926213009275,0,0.019716719847659863,1.5751173835167955,0.9886084088370953,-0.28987762878076634,0.05601211529593937,0.4278332972346375,0.09707026906486797,0.058003752559314815,0.12083393947594337,1.3872780967296054,-0.20725215695548888,2.004467478749242,-0.4339305840867367,0.22383861912765532,0.2851463886063226,0.24627027122648482,-0.0005792925379194087,-0.003990735519174547
1.8379965944310015,-0.7341981996163518,-0.0525390763823974,0.5509356200724825,1.0709121032332092,0.0049919172830883,0.0585522732094673,1.4809422862296917,1.2111784767413734,-0.0507659445112093,0.8956710137305561,-0.0668176783147417,-0.0734621589377189,0,0.03858679813151841,1.098782490803562,0.8788490309024092,-0.0032908381392421026,0.00012437713585492714,0.004853752466893579,-0.0001921621579578057,-0.001861169623569553,0.014155757136851308,1.1321510800313135,-0.03308313603330147,1.6278553050065128,0.06175198588392796,-0.03171979659857946,-0.034686181577261825,-0.03506965032288075,-0.00010683259657450385,-0.0014033417199340534
1.2023691389341178,-0.5962695544330285,-0.0647520339018963,0.1584778058973912,0.8882812749567013,-0.5425063833030876,0.1949035393758377,0.3638365109613696,0.2576414263893976,-0.1840597590445194,-0.4347326834047522,-0.2546191752101966,-0.1185947980257969,0,0.0505906215354052,0.5962131204197048,0.5920253157645052,0.29664748756592574,-0.04499393629712874,-0.12959350644309442,0.07571670699930118,-0.007635419479470615,0.013554286651408514,0.23071148250845888,-0.0270552019652051,0.0850729502205464,0.05500541572945209,-0.024463822808167,-0.08226895674210927,-0.10546649041572945,0.04424263471520325,-0.007541215545597311
1.2281949830103476,-0.5858425718436134,-0.9135525815070658,-0.3180781113152196,0.8882812749567013,-0.0771328278048381,-0.4186771583728296,0.8224856300755993,0.6491342803956963,0.1963518015336915,-0.4159946031634117,0.0699537109841204,-0.159429090534058,0,0.06682057934858623,0.6090192600531716,0.5816725522969168,0.0421769407354182,0.013741936333286953,-0.041652366627708555,-0.011484237354544654,0.23140491465209231,0.05843883401980896,0.5215443567091398,0.13138093944392865,0.48454306728132507,-0.13264886343759263,0.0657535512369946,0.08964819080193993,0.11250984735645239,-0.0017282041125990175,0.021777239382072405
1.2219611585781542,-0.573370046770756,-0.0220066825836503,-0.3741435133402327,0.8882812749567013,0.3882407276934113,0.2630791724590231,1.0631628906008883,0.8545711245772197,0.5423166459965526,-0.6033754055768357,0.0067512841443038,-0.1379373576349732,0,0.05658204555705399,0.6059281229002659,0.5692888064897703,-0.21229360609508924,0.04346272681270991,0.27100232168614213,0.15965482325055388,-0.003502682784313446,-0.043192980929179094,0.6741596273292993,-0.10671145769215289,0.8245510405566802,-0.47357968922133903,0.23908422813860825,0.24634834938251157,0.3107481702909958,0.0008395228117428117,-0.011839254539990575
1.291646410266604,-0.6104368303786044,0.3565950005208136,0.2145432079224043,0.9111101284912648,0.2969910109290488,0.8084842371245057,1.3992028392588394,1.141407473057083,0.13644446915917,0.2773143657662569,-0.1355712177764681,-0.0476720794588171,0,0.02081932119158226,0.656943041561518,0.6216683240854884,-0.16657103867557851,0.10217491199398811,0.27283249358028505,0.030727502078013277,0.1744241311630644,0.07611580019256949,0.9100473233127813,-0.4315956022854502,1.4494088541601577,-0.15681114924630746,0.08034270065841866,0.06551472123982553,0.08019216684139172,-0.012896023746600286,-0.012574526537354474
1.2918690468534684,-0.5395992366333225,-0.2967982267723743,-0.009718400177648,0.9111101284912648,0.9083641132502784,0.1949035393758377,1.7761125114022165,1.4631293233790907,0.1708911852745199,-0.6595896463008629,0.1492744286899643,-0.0713129856478104,0,0.02752971315896828,0.6570562765423725,0.5495273817400451,-0.5094671160800452,0.0753371357537504,1.059259948819527,0.11770845144344166,-0.03499780355322178,-0.0008311951383667463,1.1551909355473513,-0.13207328363484844,2.3584284682857164,-0.24930469621405138,0.1289888452294663,0.08206868501771494,0.10043744921071776,0.04343005789229102,-0.0045346558611554415
1.7656397037001832,-0.6949782090450869,0.4787245757158022,0.1024124038723781,1.0480832496986456,0.8444893115152247,-0.009623359873718,1.8079000741131035,1.4902624914785372,0.2502684006707606,0.6333378903517625,0.1865270760442265,-0.0691638123579019,0,0.03438839066405399,1.0330255601904685,0.8141681404767162,-0.5448478632221598,-0.003458201499640043,1.0023991498737057,0.1602611266313131,-0.0027872261707594143,-0.00043248174186420757,1.3526412487982649,0.006637826943114656,2.445156798520668,-0.37163855670982543,0.19240598074844156,0.1642659026919088,0.16920256268805,0.05045231074085327,0.00021715090280850576
1.216840517080281,-0.6613866190027925,0.5031504907547999,0.0183143008348585,0.8882812749567013,0.7258646797215531,-0.0777989929569034,1.639880099784128,1.3468443172386058,0.1948541182243285,-0.2848280414740149,0.208062717782238,-0.0799096788074446,0,0.03781085775122537,0.6033889745246646,0.6566788779444976,-0.39690949301133976,-0.024030292131262607,0.781519592063212,0.10724900441474948,-0.023682723111052552,-0.0006252487174700927,1.0398603701360964,0.048675547733990326,2.004467478749242,-0.2624593256296009,0.1353869378664549,0.08814193310507508,0.11165167279829422,0.04837210130862569,0.0020282867285384277
0.7083385526827735,-0.4670218751715678,0.7657290774240249,0.1584778058973912,0.6828215931456324,-0.8071305619197393,0.3312548055422016,-0.9167481582486586,-0.8238091307171118,-0.3682748060961727,0.4272190076969961,-0.326850520169987,-0.0412245595890917,0,0.013773838557964631,0.2699984850150379,0.3564442439338574,0.33926288687966855,-0.11377199935681032,0.48580943848343294,0.22539476123344038,0.15346066922512297,0.023036639577476058,-0.4468581847646949,0.11586092983689324,0.6854032634372429,-0.27730798784572425,0.15651226956011272,-0.09697330770663234,-0.1622125285180664,0.08449635892779503,-0.004455271765160248
