Unnamed: 0,leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
3129,1.0963941235868258,-0.5583057735357836,0.3932338730793102,1.0835569393101065,0.8426235678875743,-0.8345054769490481,0.19490353937583776,-1.461677804721011,-1.3005776558930997,-0.18705512566324534,0.14614780407686018,-0.3241084042965135,-0.004688613660647649,0
3130,0.6377627546468672,-0.5145954448291721,0.26499781912457243,0.5789683210849891,0.659992739611069,-0.5790062700088328,0.19490353937583776,-1.0438984090922074,-0.9439703037289462,0.10948616959063556,0.27731436576625695,-0.25782945720840955,-0.04982125274872567,0
3131,0.7388397650831491,-0.48519256433090246,0.17340063772833045,0.7471645271600279,0.7056504466801959,-0.49688152492090626,0.19490353937583776,-1.1937540618721045,-1.0718838104834796,0.38655758182279715,-0.9406608499209969,-0.24324942646652598,-0.03907538629918327,0
3132,0.7755748019157188,-0.49742461707910623,0.3016366916830683,0.9994588362725869,0.7056504466801959,-0.35088197809792604,0.0585522732094673,-1.3663151165883494,-1.2191781515947604,0.8163926916099882,-0.8469704487142867,-0.17951195262700728,-0.011136133530373089,0
3133,0.9628121714683912,-0.505325216811498,-0.7975294850718266,0.8873280322225606,0.7969658608184473,-0.45125666653872504,-1.2367847553710531,-1.3027399911665751,-1.1649118153958673,0.6651266773643216,0.27731436576625695,0.6336926060452989,-0.01758365340009853,0
3134,1.069455096576275,-0.56398270230005,-1.4936680636832604,0.7191318261475187,0.8197947143530108,-0.6520060434203228,-1.441311654620609,-1.1982951422593742,-1.075759977354829,0.1708911852745199,0.801980612523844,1.3558722938932766,-0.01758365340009853,0
3135,0.7849255385640092,-0.5243806416254945,-0.32733062057112133,0.522902919059976,0.7284793002147594,-0.7250058168318139,0.12672790629265265,-1.2845756696174966,-1.1494071479104693,-0.07173351084229185,-0.9406608499209969,-0.3068531385561191,-0.021881999979915488,0
3136,0.5959070763164241,-0.4478483028288819,-0.26015935421387776,0.3266740119724301,0.6371638860765054,-0.7523807318611218,0.2630791724590231,-1.3526918754265405,-1.2075496509807118,-0.17657134249770423,0.033719322628805774,-0.32056371792348676,-0.04122455958909175,0
3148,1.7574021499862131,-0.5422613837838779,0.4420857031573056,-0.09381650321516767,0.8882812749567013,0.30611598260548506,-0.35050152528964457,0.2276040993432814,0.14135642024891257,1.449912731470552,1.0268375754199528,0.20826336040712637,-0.034777039719366305,0
3149,2.0675349154878457,-0.67775742321262,0.19782655276732874,0.35470671298493667,1.0480832496986456,1.0543636600732587,-0.7595553237887562,0.5409386460648841,0.5212207736411633,2.9535867740710398,1.2516945383160616,0.9011492250214114,0.02539981239807107,0
3150,1.4815554188616455,-0.598667473551389,-0.040326118862898594,0.15847780589739124,0.9567678355603917,0.6254899912807541,-0.7595553237887562,0.46828135986857033,0.34679326443043584,1.700025844134179,-0.6970658067835458,0.7241155489949623,-0.021881999979915488,0
3151,1.4245604526244466,-0.6820596375047431,-0.00979372506415155,-0.009718400177648025,0.9567678355603917,0.6072400479278816,-0.6913796907055709,0.4183294756086047,0.3041554288455913,1.6910397442780007,0.2960524460075994,0.6264694715493198,-0.03262786642945783,0
3152,1.659887324939756,-0.6974901601369708,0.10012289261133803,-0.09381650321516767,1.025254396164082,0.689364793015808,-0.486852791456015,0.47736352064310955,0.3545455981731348,1.9156922406824557,0.40848092745565373,0.4603373781418021,-0.03262786642945783,0
3153,1.7358064010603993,-0.6838810011364416,0.29553021292331955,0.07437970285987161,1.025254396164082,0.6254899912807541,-0.35050152528964457,0.40924731483406573,0.29640309510289253,1.9651157898914362,0.6333378903517625,0.343764013081696,0.003908079498986271,0
3154,1.777216806217114,-0.6582976385426497,0.45429866067680447,0.522902919059976,1.0480832496986456,0.5433652461928269,-0.21415025912327387,0.21398085818147258,0.12972791963486408,2.0999072877341094,-0.13492339954327578,0.21976687090072267,0.09847170425495932,0
3155,1.8943236509076082,-0.7161715270966824,0.4115533093585585,0.9153607332350672,1.0709121032332092,0.5159903311635181,-0.35050152528964457,0.005091160367070398,-0.04857575644721309,2.417416149319073,0.5583855693863929,0.27842139824307083,0.16294690295221367,0
3156,1.6725776103910073,-0.6938286694689356,0.35659500052081367,1.4479820524726912,1.025254396164082,0.49774038781064656,-0.41867715837282965,-0.2673736628691053,-0.28114576872818237,2.532737764140027,0.8207186927651865,0.3270437943410038,0.2080795420402917,0
3157,1.2244101610336586,-0.5998811431056197,0.4115533093585585,1.4479820524726912,0.8882812749567013,0.4429905577520289,-0.21415025912327387,-0.4853455214580462,-0.46720177855295814,2.261657085145317,-1.8775648619881187,0.19983637016181754,0.16294690295221367,0
3158,1.9615599001405537,-0.732841181704991,0.4970440119950498,0.7471645271600279,1.0937409567677725,0.6072400479278816,-0.21415025912327387,-0.23558610015821804,-0.2540126006287359,2.997019590042568,-0.22861380074998777,0.2771506616187782,0.0898750110953254,0
3159,1.7894618184946371,-0.7110234232200003,0.4848310544755509,0.9153607332350672,1.0480832496986456,0.6437399346336267,-0.2823258922064592,-0.28553798441818373,-0.2966504362135804,2.9850381235676635,-0.30356612171535546,0.3264418664663389,0.08342749122559998,0
